ano,clube,jogador,pos11,idade,Altura,minutos,fatia,Contrato termina,Golos de cabeça/90,Golos de cabeça,Duelos aéreos/90,"Duelos aéreos ganhos, %",Golos esperados/90,Remates/90,Toques na área/90,rendimento,faixa,aereos_ganhos_90
2022,Chapecoense,Fernando,LE,22.0,181.0,3509,0.9420364133352858,2029-12-31,0.0,0,3.03,61.86,0.02,0.46,0.36,-0.16469053487358654,Meio,1.8743579999999997
2022,Chapecoense,Ronei,LD,24.0,175.0,2347,0.6300824913359692,,0.0,0,2.07,46.3,0.02,0.58,0.27,-0.16469053487358654,Meio,0.9584099999999998
2022,Chapecoense,Marcelo Freitas,MED,28.0,183.0,2299,0.6171962708058769,2027-07-30,0.0,0,3.37,44.19,0.06,1.14,0.31,-0.16469053487358654,Meio,1.489203
2022,Chapecoense,Saulo,GOL,37.0,188.0,2000,0.5369258554205105,,0.0,0,0.45,80.0,0.0,0.0,0.0,-0.16469053487358654,Meio,0.36
2022,Chapecoense,Vagner,GOL,32.0,192.0,1782,0.4784009371796749,,0.0,0,0.35,100.0,0.0,0.0,0.0,-0.16469053487358654,Meio,0.35
2022,Chapecoense,Frazan,ZD,26.0,188.0,1327,0.35625030507150873,2027-06-30,0.0,0,2.98,59.09,0.0,0.0,0.0,-0.16469053487358654,Meio,1.760882
2022,Chapecoense,Maílton,LD,24.0,169.0,1186,0.3183970322643628,2027-12-31,0.0,0,2.58,41.18,0.06,1.9,0.99,-0.16469053487358654,Meio,1.062444
2022,Chapecoense,Alisson Farias,EE,26.0,171.0,1167,0.31329623663786793,2026-09-30,0.0,0,1.23,12.5,0.12,1.7,1.85,-0.16469053487358654,Meio,0.15375
2022,Chapecoense,Lima,MED,23.0,173.0,1137,0.30524234880656026,,0.0,0,1.5,10.53,0.06,1.35,0.95,-0.16469053487358654,Meio,0.15794999999999998
2022,Chapecoense,Betinho,MED,30.0,182.0,1068,0.2867184067945526,2027-06-30,0.0,0,1.94,52.17,0.04,1.18,0.17,-0.16469053487358654,Meio,1.012098
2022,Chapecoense,Willian Popp,EE,28.0,178.0,972,0.2609459657343681,2027-06-30,0.0,0,4.35,31.91,0.28,1.76,2.96,-0.16469053487358654,Meio,1.3880849999999998
2022,Chapecoense,Thomás Bedinelli,CA,29.0,180.0,967,0.25960365109581685,,0.0,0,1.02,45.45,0.16,1.77,1.77,-0.16469053487358654,Meio,0.46359
2022,Criciúma,Gustavo,GOL,29.0,187.0,3696,0.9682305310788283,,0.0,0,0.66,88.89,0.0,0.0,0.0,0.3122380378239036,Meio,0.586674
2022,Criciúma,Arilson,MED,28.0,180.0,2931,0.7678256727792331,,0.0,0,2.61,51.76,0.06,0.92,0.68,0.3122380378239036,Meio,1.350936
2022,Criciúma,Fellipe Mateus,MED,31.0,178.0,2895,0.7583948559180756,2026-12-31,0.0,0,2.92,40.43,0.09,1.27,1.18,0.3122380378239036,Meio,1.180556
2022,Criciúma,Marcelo Hermes,LE,27.0,177.0,2464,0.6454870207192188,2026-12-31,0.0,0,2.85,43.59,0.06,1.02,1.13,0.3122380378239036,Meio,1.242315
2022,Criciúma,Cristovam,LD,32.0,175.0,1981,0.5189568944986901,,0.0,0,3.63,51.25,0.02,0.86,0.77,0.3122380378239036,Meio,1.860375
2022,Criciúma,Rayan,ZE,32.0,184.0,1683,0.44089068825910926,,0.0,0,3.48,66.15,0.06,0.48,0.53,0.3122380378239036,Meio,2.30202
2022,Criciúma,Marcos Serrato,VOL,28.0,175.0,1604,0.4201952845915694,2026-11-30,0.0,0,2.08,54.05,0.06,1.23,0.28,0.3122380378239036,Meio,1.12424
2022,Criciúma,Caio Dantas,CA,29.0,177.0,1448,0.37932841152655394,2026-11-30,0.0,0,5.22,19.05,0.25,1.62,2.36,0.3122380378239036,Meio,0.99441
2022,Criciúma,Hélder Santos,LE,33.0,179.0,1404,0.3678018575851393,,0.0,0,3.33,59.62,0.02,0.51,0.77,0.3122380378239036,Meio,1.9853459999999998
2022,Criciúma,Rafael Bilu,ED,23.0,174.0,1297,0.3397713741366992,2027-06-30,0.0,0,3.75,44.44,0.3,2.78,1.73,0.3122380378239036,Meio,1.6664999999999999
2022,Criciúma,Claudinho,LD,21.0,180.0,1280,0.33531793284115263,2027-12-31,0.0,0,2.11,56.67,0.05,1.34,1.13,0.3122380378239036,Meio,1.195737
2022,Cruzeiro,Rafael Cabral,GOL,32.0,186.0,3663,0.9774397787642821,2027-12-31,0.0,0,0.32,84.62,0.0,0.0,0.0,0.5032450477868315,Sobe,0.270784
2022,Cruzeiro,Neto Moura,MED,25.0,177.0,2465,0.6577638696843995,2026-12-31,0.0,0,1.79,55.1,0.02,0.88,0.15,0.5032450477868315,Sobe,0.98629
2022,Cruzeiro,Matheus Bidu,LE,23.0,172.0,2276,0.6073308589864881,2027-12-31,0.0,0,2.06,44.23,0.08,1.03,1.34,0.5032450477868315,Sobe,0.911138
2022,Cruzeiro,Willian Oliveira,MED,29.0,179.0,2237,0.5969240472551731,2027-12-31,0.0,0,3.54,54.55,0.05,0.52,0.48,0.5032450477868315,Sobe,1.93107
2022,Cruzeiro,Filipe Machado,MED,26.0,174.0,2077,0.554229435024137,2027-12-31,0.0,0,2.99,42.03,0.06,1.3,0.26,0.5032450477868315,Sobe,1.256697
2022,Cruzeiro,Bruno Rodrigues,EE,25.0,177.0,1524,0.4066661815006186,2028-12-31,0.0,0,1.89,31.25,0.12,2.66,2.6,0.5032450477868315,Sobe,0.590625
2022,Cruzeiro,Daniel Júnior,EE,20.0,177.0,1474,0.3933241151784198,2030-06-30,0.0,0,1.65,18.52,0.13,2.26,2.2,0.5032450477868315,Sobe,0.30557999999999996
2022,Cruzeiro,Jajá,EE,21.0,177.0,1323,0.35303107488537955,2028-05-31,0.0,0,1.22,27.78,0.19,2.38,4.9,0.5032450477868315,Sobe,0.33891600000000005
2022,Cruzeiro,L. País,LD,28.0,182.0,905,0.2414914004317978,2026-12-31,0.0,0,4.38,27.27,0.09,1.29,1.99,0.5032450477868315,Sobe,1.194426
2022,Grêmio,Pedro Geromel,ZD,36.0,190.0,3234,0.9543661971830987,,0.0,0,3.34,62.5,0.02,0.19,0.28,0.025855751827733586,Sobe,2.0875
2022,Grêmio,M. Villasanti,VOL,25.0,178.0,2959,0.8732126089872569,2029-12-31,0.0,0,1.95,50.0,0.03,0.64,0.4,0.025855751827733586,Sobe,0.975
2022,Grêmio,Biel,ED,21.0,170.0,2646,0.7808450704225353,2029-06-30,0.0,0,0.95,39.29,0.22,2.24,3.3,0.025855751827733586,Sobe,0.373255
2022,Grêmio,Brenno,GOL,23.0,190.0,2375,0.7008718980549967,2027-12-31,0.0,0,0.42,100.0,0.0,0.0,0.0,0.025855751827733586,Sobe,0.42
2022,Grêmio,Nicolas,LE,25.0,181.0,2141,0.6318175720992623,2026-11-30,0.0,0,2.44,46.55,0.01,0.59,0.97,0.025855751827733586,Sobe,1.1358199999999998
2022,Grêmio,Rodrigo Ferreira,LD,27.0,178.0,1829,0.5397451374916163,2026-11-30,0.0,0,2.56,46.15,0.03,0.59,0.89,0.025855751827733586,Sobe,1.18144
2022,Grêmio,Diogo Barbosa,LE,30.0,179.0,1635,0.4824949698189135,2026-11-30,0.0,0,2.26,53.66,0.02,0.22,1.1,0.025855751827733586,Sobe,1.2127159999999997
2022,Grêmio,J. Campaz,MEI,22.0,165.0,1525,0.4500335345405768,2026-12-31,0.0,0,2.12,25.0,0.17,2.36,2.01,0.025855751827733586,Sobe,0.53
2022,Grêmio,Gabriel Grando,GOL,22.0,192.0,1276,0.37655264922870557,2029-12-31,0.0,0,0.71,90.0,0.0,0.0,0.0,0.025855751827733586,Sobe,0.639
2022,Grêmio,Guilherme,EE,27.0,180.0,1202,0.35471495640509726,2028-06-30,0.0,0,3.89,44.23,0.18,2.4,3.14,0.025855751827733586,Sobe,1.720547
2022,Grêmio,Edílson,LD,36.0,177.0,966,0.28507042253521125,,0.0,0,3.45,54.05,0.03,1.12,0.09,0.025855751827733586,Sobe,1.864725
2022,Grêmio,Janderson,ED,23.0,161.0,954,0.28152917505030184,2027-11-30,0.0,0,1.32,21.43,0.15,1.7,3.77,0.025855751827733586,Sobe,0.282876
2022,Guarani,Maurício Kozlinski,GOL,31.0,190.0,3380,0.9120569115662946,2028-11-30,0.0,0,0.64,87.5,0.0,0.0,0.0,0.053639264952930255,Meio,0.56
2022,Guarani,Bruno José,ED,24.0,173.0,2469,0.6662332883601129,2026-11-30,0.0,0,3.28,46.67,0.13,1.57,1.64,0.053639264952930255,Meio,1.530776
2022,Guarani,Giovanni Augusto,MEI,32.0,177.0,2294,0.6190114068441065,2027-12-31,0.0,0,2.31,40.68,0.13,1.53,1.14,0.053639264952930255,Meio,0.939708
2022,Guarani,Leandro Vilela,VOL,27.0,178.0,2276,0.6141542990310315,2026-11-30,0.0,0,3.32,50.0,0.04,0.91,0.51,0.053639264952930255,Meio,1.66
2022,Guarani,Derlan,ZE,26.0,187.0,2139,0.5771863117870722,,0.0,0,4.59,57.8,0.05,0.5,0.63,0.053639264952930255,Meio,2.6530199999999997
2022,Guarani,Rodrigo Andrade,MED,25.0,174.0,1906,0.5143137495400466,2026-11-30,0.0,0,1.75,37.84,0.06,0.8,0.71,0.053639264952930255,Meio,0.6622
2022,Guarani,Diogo Mateus,LD,29.0,173.0,1782,0.4808536734944192,2026-10-31,0.0,0,2.42,54.17,0.14,1.01,0.35,0.053639264952930255,Meio,1.310914
2022,Guarani,Jamerson,LE,23.0,177.0,1716,0.4630442781798111,2026-12-31,0.0,0,3.04,62.07,0.01,0.37,0.21,0.053639264952930255,Meio,1.8869280000000002
2022,Guarani,Matheus Pereira,LE,21.0,172.0,1455,0.39261621489022447,2028-06-30,0.0,0,3.34,46.3,0.1,0.62,0.87,0.053639264952930255,Meio,1.54642
2022,Guarani,Isaque,EE,25.0,178.0,1369,0.36941003311664417,2026-12-31,0.0,0,2.17,18.18,0.2,1.51,2.04,0.053639264952930255,Meio,0.394506
2022,Guarani,Madison,VOL,24.0,178.0,1366,0.36860051514779835,2026-12-31,0.0,0,4.22,42.19,0.09,0.92,1.25,0.053639264952930255,Meio,1.7804179999999996
2022,Guarani,Ronaldo Alves,ZE,33.0,187.0,1293,0.34890224457255,,0.0,0,4.73,64.71,0.04,0.63,0.9,0.053639264952930255,Meio,3.0607830000000003
2022,Guarani,Yago César,ED,25.0,170.0,1269,0.3424261008217834,2027-06-30,0.0,0,1.7,25.0,0.13,1.63,2.27,0.053639264952930255,Meio,0.425
2022,Guarani,Lucas Ramon,LD,28.0,178.0,1267,0.34188642217588616,2027-12-31,0.0,0,4.12,55.17,0.07,0.71,0.92,0.053639264952930255,Meio,2.2730040000000002
2022,Guarani,Júlio César,EE,28.0,172.0,1223,0.33001349196614743,,0.0,0,1.1,13.33,0.15,2.43,2.21,0.053639264952930255,Meio,0.14663
2022,Guarani,Lucão,CA,30.0,184.0,1123,0.30302955967128664,,0.0,0,11.54,31.94,0.35,2.32,3.53,0.053639264952930255,Meio,3.685876
2022,Guarani,Eduardo Person,VOL,25.0,174.0,1024,0.27631546669937446,2026-11-30,0.0,0,1.58,38.89,0.03,1.23,0.44,0.053639264952930255,Meio,0.6144620000000001
2022,Ituano,Rafael Pereira,ZE,37.0,181.0,2569,0.6813502109704641,,0.0,0,2.0,59.65,0.08,0.6,0.56,0.3504136826485551,Meio,1.193
2022,Ituano,Caíque,MED,26.0,178.0,2310,0.6126582278481013,2027-12-31,0.0,0,2.92,44.0,0.01,0.39,0.31,0.3504136826485551,Meio,1.2848
2022,Ituano,Lucas Dias,ZD,26.0,191.0,2107,0.5588185654008438,2026-11-30,0.0,0,4.49,48.57,0.12,0.6,1.07,0.3504136826485551,Meio,2.180793
2022,Ituano,Roberto,LE,31.0,176.0,1882,0.4991440626883665,,0.0,0,2.58,64.81,0.02,0.67,0.53,0.3504136826485551,Meio,1.672098
2022,Ituano,Pegorari,GOL,30.0,192.0,1792,0.47527426160337555,,0.0,0,0.4,100.0,0.0,0.0,0.0,0.3504136826485551,Meio,0.4
2022,Ituano,Raí Ramos,LD,28.0,179.0,1715,0.4548523206751055,2027-12-31,0.0,0,1.47,50.0,0.02,0.52,0.16,0.3504136826485551,Meio,0.735
2022,Ituano,Léo Santos,ZD,28.0,197.0,1482,0.39305605786618447,,0.0,0,6.07,79.0,0.07,0.55,0.85,0.3504136826485551,Meio,4.7953
2022,Ituano,Gerson Magrão,MEI,37.0,181.0,1409,0.37369499698613623,,0.0,0,1.6,28.0,0.12,1.28,1.47,0.3504136826485551,Meio,0.44800000000000006
2022,Ituano,Jefferson Paulino,GOL,30.0,185.0,1379,0.36573839662447255,,0.0,0,0.46,85.71,0.0,0.0,0.0,0.3504136826485551,Meio,0.394266
2022,Ituano,G. Barros,EE,20.0,182.0,1290,0.34213381555153705,2027-12-31,0.0,0,2.02,27.59,0.21,2.16,2.72,0.3504136826485551,Meio,0.557318
2022,Ituano,Pacheco,LD,31.0,175.0,1236,0.3278119349005425,,0.0,0,3.2,52.27,0.0,0.22,0.07,0.3504136826485551,Meio,1.6726400000000001
2022,Ituano,J. Victor,EE,23.0,179.0,1011,0.2681374321880651,,0.0,0,2.94,30.3,0.14,2.05,1.69,0.3504136826485551,Meio,0.89082
2022,Ituano,Léo Ceará,ED,23.0,175.0,989,0.2623025919228451,,0.0,0,2.46,29.63,0.08,1.46,1.0,0.3504136826485551,Meio,0.7288979999999999
2022,Ituano,Dudu Vieira,MED,28.0,175.0,941,0.24957203134418324,2027-05-30,0.0,0,1.91,45.0,0.01,0.57,0.96,0.3504136826485551,Meio,0.8595
2022,Londrina,João Paulo,VOL,37.0,178.0,3336,0.8890611750454269,,0.0,0,2.27,47.56,0.13,0.72,0.0,0.22893520831096859,Meio,1.079612
2022,Londrina,Caprini,ED,24.0,170.0,3325,0.8861296184130829,,0.0,0,3.37,33.88,0.16,2.36,1.28,0.22893520831096859,Meio,1.1417560000000002
2022,Londrina,Vilar,ZE,22.0,190.0,3166,0.8437552998182919,2026-11-30,0.0,0,3.66,64.0,0.05,0.32,0.41,0.22893520831096859,Meio,2.3424
2022,Londrina,Saimon,ZD,31.0,185.0,3137,0.8360266505148395,2026-10-30,0.0,0,4.68,66.26,0.05,0.32,0.72,0.22893520831096859,Meio,3.1009680000000004
2022,Londrina,Matheus Nogueira,GOL,35.0,190.0,2826,0.7531435493640217,,0.0,0,0.59,100.0,0.0,0.0,0.0,0.22893520831096859,Meio,0.59
2022,Londrina,Gegé,MED,28.0,175.0,2677,0.7134342822531798,2026-12-31,0.0,0,1.95,30.36,0.07,1.64,1.18,0.22893520831096859,Meio,0.59202
2022,Londrina,Douglas Coutinho,CA,28.0,183.0,2587,0.6894488188976378,,0.0,0,5.98,31.33,0.22,1.84,2.6,0.22893520831096859,Meio,1.873534
2022,Londrina,Alan Ruschel,LE,32.0,176.0,1959,0.522083585705633,2026-12-31,0.0,0,2.07,55.56,0.02,0.14,0.41,0.22893520831096859,Meio,1.150092
2022,Londrina,Mandaca,MED,20.0,178.0,1877,0.5002301635372501,2026-12-31,0.0,0,3.55,50.0,0.08,0.96,0.82,0.22893520831096859,Meio,1.775
2022,Londrina,Samuel Santos,LD,32.0,177.0,1725,0.45972138098122345,,0.0,0,2.47,48.89,0.05,0.49,0.99,0.22893520831096859,Meio,1.207583
2022,Londrina,Jeferson,LD,26.0,170.0,1356,0.3613809812235009,2026-10-31,0.0,0,3.65,41.82,0.03,0.33,0.8,0.22893520831096859,Meio,1.52643
2022,Londrina,Jhonny Lucas,MED,22.0,170.0,1297,0.34565717746820107,,0.0,0,3.75,34.62,0.05,1.15,0.94,0.22893520831096859,Meio,1.29825
2022,Londrina,Felipe,LE,23.0,176.0,1195,0.31847365233192004,2026-11-30,0.0,0,2.26,53.33,0.01,0.38,0.53,0.22893520831096859,Meio,1.205258
2022,Londrina,Eltinho,LE,35.0,171.0,1057,0.28169594185342217,,0.0,0,2.44,55.56,0.05,0.63,0.54,0.22893520831096859,Meio,1.3556640000000002
2022,Novorizontino,Gustavo Bochecha,MED,26.0,173.0,2498,0.6683043097577585,,0.0,0,1.26,48.57,0.06,1.33,0.65,-0.13704714893867997,Meio,0.611982
2022,Novorizontino,Romário,LE,30.0,172.0,2215,0.5925916917988131,,0.0,0,3.29,44.44,0.03,0.2,0.04,-0.13704714893867997,Meio,1.462076
2022,Novorizontino,Danielzinho,VOL,27.0,167.0,2176,0.5821577974511138,2027-12-31,0.0,0,5.58,30.37,0.1,1.86,1.03,-0.13704714893867997,Meio,1.694646
2022,Novorizontino,Jhony Douglas,VOL,25.0,180.0,2149,0.574934332133476,2026-10-30,0.0,0,3.14,44.0,0.11,1.51,0.42,-0.13704714893867997,Meio,1.3816
2022,Novorizontino,Willean Lepo,LD,25.0,180.0,2008,0.5372117910302558,2027-12-31,0.0,0,3.94,55.68,0.02,0.58,1.08,-0.13704714893867997,Meio,2.193792
2022,Novorizontino,Rodolfo Filemon,ZD,28.0,184.0,1959,0.5241025391575056,2027-06-30,0.0,0,5.1,56.76,0.04,0.41,0.51,-0.13704714893867997,Meio,2.8947599999999993
2022,Novorizontino,Wálber,ZD,25.0,186.0,1863,0.49841910691701524,,0.0,0,2.8,46.55,0.05,0.39,0.24,-0.13704714893867997,Meio,1.3033999999999997
2022,Novorizontino,Lucas Frigeri,GOL,33.0,194.0,1796,0.48049421149917304,,0.0,0,0.25,80.0,0.0,0.0,0.0,-0.13704714893867997,Meio,0.2
2022,Novorizontino,Joílson,ZD,31.0,188.0,1460,0.39060219865745693,,0.0,0,3.39,45.45,0.07,0.37,0.62,-0.13704714893867997,Meio,1.540755
2022,Novorizontino,Ronald,EE,25.0,162.0,1262,0.3376301196614456,2026-10-31,0.0,0,1.78,20.0,0.17,1.64,2.21,-0.13704714893867997,Meio,0.35600000000000004
2022,Novorizontino,Giovanni,GOL,35.0,191.0,1080,0.2889386127055161,,0.0,0,0.5,100.0,0.0,0.0,0.0,-0.13704714893867997,Meio,0.5
2022,Novorizontino,Felipe Albuquerque,LD,22.0,174.0,996,0.2664656094950871,2026-10-30,0.0,0,3.25,50.0,0.05,0.99,0.36,-0.13704714893867997,Meio,1.625
2022,Náutico,Jean Carlos,MEI,30.0,178.0,2702,0.715572033898305,2027-12-31,0.0,0,1.37,34.15,0.16,3.13,1.17,-0.5603728775246417,Cai,0.46785499999999997
2022,Náutico,Bruno Bispo,ZE,26.0,186.0,2235,0.591896186440678,2026-10-30,0.0,0,3.42,57.65,0.03,0.2,0.16,-0.5603728775246417,Cai,1.9716299999999998
2022,Náutico,Lucas Perri,GOL,24.0,197.0,2154,0.5704449152542372,2029-06-30,0.0,0,0.17,100.0,0.02,0.04,0.08,-0.5603728775246417,Cai,0.17
2022,Náutico,Pedro Vitor,LE,24.0,177.0,1950,0.5164194915254238,2026-12-31,0.0,0,4.06,43.18,0.14,1.52,1.48,-0.5603728775246417,Cai,1.7531079999999997
2022,Náutico,Richard Franco,MED,30.0,184.0,1888,0.5,,0.0,0,3.53,44.59,0.21,1.67,2.43,-0.5603728775246417,Cai,1.574027
2022,Náutico,João Lucas,LE,31.0,184.0,1874,0.4962923728813559,2026-07-31,0.0,0,1.87,48.72,0.03,0.24,0.48,-0.5603728775246417,Cai,0.9110640000000001
2022,Náutico,João Paulo,ZE,24.0,187.0,1584,0.4194915254237288,2026-12-31,0.0,0,4.15,60.27,0.02,0.17,0.11,-0.5603728775246417,Cai,2.501205
2022,Náutico,Souza,MED,34.0,183.0,1412,0.3739406779661017,,0.0,0,3.19,50.0,0.13,1.78,0.57,-0.5603728775246417,Cai,1.595
2022,Náutico,Ralph,VOL,24.0,175.0,1302,0.3448093220338983,2027-06-30,0.0,0,2.49,50.0,0.04,0.9,0.41,-0.5603728775246417,Cai,1.245
2022,Náutico,Jobson,MED,26.0,185.0,1191,0.3154131355932203,,0.0,0,1.81,70.83,0.07,1.44,0.6,-0.5603728775246417,Cai,1.2820230000000001
2022,Náutico,Djavan,VOL,26.0,176.0,1137,0.3011122881355932,2026-12-31,0.0,0,3.25,51.22,0.0,0.08,0.0,-0.5603728775246417,Cai,1.66465
2022,Náutico,Thassio,LD,21.0,170.0,1090,0.2886652542372881,,0.0,0,2.31,42.86,0.04,0.5,0.5,-0.5603728775246417,Cai,0.9900660000000001
2022,Náutico,Júnior Tavares,LE,26.0,178.0,1086,0.2876059322033898,,0.0,0,2.32,67.86,0.06,1.08,0.5,-0.5603728775246417,Cai,1.5743519999999998
2022,Náutico,Carlão,ZD,21.0,186.0,956,0.2531779661016949,2028-12-31,0.0,0,4.42,53.19,0.0,0.09,0.28,-0.5603728775246417,Cai,2.3509979999999997
2022,Operário-PR,Fabiano,LE,32.0,180.0,3403,0.9224267514354009,,0.0,0,4.15,55.41,0.02,0.42,0.37,-0.39133416123100295,Cai,2.299515
2022,Operário-PR,Vanderlei,GOL,38.0,195.0,3240,0.8782435129740519,,0.0,0,0.39,92.86,0.0,0.0,0.0,-0.39133416123100295,Cai,0.36215400000000003
2022,Operário-PR,Reniê,ZE,33.0,183.0,3222,0.8733643823464183,,0.0,0,4.33,53.55,0.01,0.28,0.25,-0.39133416123100295,Cai,2.318715
2022,Operário-PR,Arnaldo,LD,30.0,173.0,2929,0.7939429782410488,2026-11-30,0.0,0,1.75,36.84,0.01,0.4,0.09,-0.39133416123100295,Cai,0.6446999999999999
2022,Operário-PR,Ricardinho,MED,33.0,174.0,2453,0.6649170794214041,2026-12-31,0.0,0,1.8,36.73,0.04,0.73,0.4,-0.39133416123100295,Cai,0.66114
2022,Operário-PR,Fernando Neto,VOL,29.0,179.0,1823,0.49414750745422736,2026-09-30,0.0,0,3.75,42.11,0.05,1.68,0.84,-0.39133416123100295,Cai,1.579125
2022,Operário-PR,J. Reina,MEI,33.0,173.0,1789,0.4849313718242528,2026-12-31,0.0,0,1.66,24.24,0.13,1.31,1.26,-0.39133416123100295,Cai,0.40238399999999996
2022,Operário-PR,Thales,ZD,29.0,187.0,1578,0.42773711835588085,,0.0,0,3.99,65.71,0.04,0.29,0.29,-0.39133416123100295,Cai,2.6218289999999995
2022,Operário-PR,Paulo Sérgio,CA,33.0,181.0,1546,0.41906310835119887,2026-11-30,0.0,0,5.71,31.63,0.33,2.45,2.62,-0.39133416123100295,Cai,1.8060729999999998
2022,Operário-PR,Tomás Bastos,MED,30.0,177.0,1326,0.35942928956901016,2026-12-31,0.0,0,2.65,23.08,0.16,2.24,1.29,-0.39133416123100295,Cai,0.6116199999999999
2022,Operário-PR,Silvinho,EE,32.0,175.0,1161,0.3147039254823686,,0.0,0,2.56,51.52,0.16,1.71,1.24,-0.39133416123100295,Cai,1.318912
2022,Operário-PR,Rafael Chorão,VOL,34.0,182.0,1122,0.3041324757891624,,0.0,0,2.01,64.0,0.09,0.96,0.88,-0.39133416123100295,Cai,1.2863999999999998
2022,Operário-PR,Lucas Mendes,LD,31.0,177.0,1095,0.296813779847712,,0.0,0,4.03,26.53,0.03,0.49,0.41,-0.39133416123100295,Cai,1.069159
2022,Operário-PR,Felipe Saraiva,EE,24.0,172.0,1010,0.27377344077277543,2026-12-31,0.0,0,1.43,37.5,0.13,2.32,1.43,-0.39133416123100295,Cai,0.53625
2022,Ponte Preta,Caíque França,GOL,27.0,186.0,3500,0.9253695469294555,2027-12-31,0.0,0,0.54,80.95,0.0,0.0,0.0,-0.16202681237652006,Meio,0.43713
2022,Ponte Preta,Léo Naldi,MED,21.0,176.0,3102,0.8201418098786203,2027-12-31,0.0,0,3.89,49.25,0.07,1.1,0.64,-0.16202681237652006,Meio,1.9158250000000001
2022,Ponte Preta,Fábio Sanches,ZE,31.0,186.0,2883,0.7622401153707486,,0.0,0,4.9,59.87,0.04,0.31,0.56,-0.16202681237652006,Meio,2.93363
2022,Ponte Preta,Artur,LE,27.0,178.0,2840,0.7508712895084725,2027-12-31,0.0,0,4.85,61.44,0.06,0.92,1.39,-0.16202681237652006,Meio,2.97984
2022,Ponte Preta,Felipe Amaral,VOL,19.0,174.0,2358,0.6234346833313303,2027-12-31,0.0,0,2.6,44.12,0.06,1.26,0.34,-0.16202681237652006,Meio,1.1471200000000001
2022,Ponte Preta,Fessin,EE,23.0,176.0,2094,0.5536353803629371,,0.0,0,5.07,34.75,0.09,0.86,1.98,-0.16202681237652006,Meio,1.761825
2022,Ponte Preta,Igor Formiga,LD,23.0,177.0,1980,0.5234947722629492,2026-12-31,0.0,0,3.27,45.83,0.02,0.45,0.64,-0.16202681237652006,Meio,1.4986410000000001
2022,Ponte Preta,Thiago Lopes,ZD,20.0,183.0,1638,0.4330729479629852,,0.0,0,3.24,50.85,0.01,0.16,0.27,-0.16202681237652006,Meio,1.6475400000000002
2022,Ponte Preta,Norberto,LD,32.0,175.0,1247,0.3296959500060089,,0.0,0,3.1,55.81,0.03,0.72,1.23,-0.16202681237652006,Meio,1.7301100000000003
2022,Ponte Preta,Echaporã,EE,22.0,169.0,1104,0.29188799423146256,2026-11-30,0.0,0,2.04,32.0,0.1,2.04,2.61,-0.16202681237652006,Meio,0.6528
2022,Ponte Preta,Danilo Gomes,ED,23.0,175.0,1027,0.27152986419901454,,0.0,0,2.28,34.62,0.1,2.54,1.84,-0.16202681237652006,Meio,0.7893359999999998
2022,Ponte Preta,Nicolas,CA,21.0,180.0,1008,0.2665064295156832,,0.0,0,6.88,38.96,0.09,1.61,1.34,-0.16202681237652006,Meio,2.680448
2022,Ponte Preta,Fraga,VOL,25.0,178.0,1002,0.264920081720947,,0.0,0,3.95,50.0,0.01,0.27,0.27,-0.16202681237652006,Meio,1.975
2022,Ponte Preta,Jean Carlos,LE,19.0,175.0,939,0.24826342987621677,2026-11-30,0.0,0,3.55,37.84,0.01,0.29,0.77,-0.16202681237652006,Meio,1.3433199999999998
2022,Sampaio Corrêa,Mateusinho,LD,23.0,175.0,3143,0.8364300575797164,2028-12-31,0.0,0,3.98,64.03,0.05,1.46,1.0,0.4733855144264345,Meio,2.548394
2022,Sampaio Corrêa,Allan Godói,ZD,29.0,187.0,2871,0.7640441283205109,2027-06-30,0.0,0,3.35,61.68,0.02,0.19,0.25,0.4733855144264345,Meio,2.0662800000000003
2022,Sampaio Corrêa,Ferreira,VOL,36.0,179.0,2398,0.638167126336672,,0.0,0,2.74,52.05,0.01,0.38,0.49,0.4733855144264345,Meio,1.42617
2022,Sampaio Corrêa,Pimentinha,ED,34.0,165.0,2388,0.6355058789374365,,0.0,0,1.24,27.27,0.13,1.73,3.09,0.4733855144264345,Meio,0.338148
2022,Sampaio Corrêa,Rafael Vila,MEI,34.0,168.0,2383,0.6341752552378188,,0.0,0,1.93,23.53,0.11,1.06,1.02,0.4733855144264345,Meio,0.454129
2022,Sampaio Corrêa,Luiz Daniel,GOL,29.0,187.0,2274,0.6051676585861518,2026-10-31,0.0,0,0.4,100.0,0.0,0.0,0.0,0.4733855144264345,Meio,0.4
2022,Sampaio Corrêa,Nilson Júnior,ZE,30.0,190.0,1873,0.49845163787680846,,0.0,0,2.45,58.82,0.03,0.19,0.38,0.4733855144264345,Meio,1.44109
2022,Sampaio Corrêa,Lucas Hipólito,LE,27.0,172.0,1760,0.46837954226544737,2026-09-14,0.0,0,3.58,65.71,0.0,0.36,0.1,0.4733855144264345,Meio,2.3524179999999997
2022,Sampaio Corrêa,Pará,LE,34.0,172.0,1663,0.44256544249286306,,0.0,0,2.54,46.81,0.03,0.7,0.16,0.4733855144264345,Meio,1.188974
2022,Sampaio Corrêa,Lucas Araújo,VOL,23.0,181.0,1156,0.30764019935162334,2027-06-30,0.0,0,2.96,57.89,0.1,1.56,0.86,0.4733855144264345,Meio,1.713544
