ano,clube,sid,nome,minutos,titularidades,nota_media,touches,keyPass,bigChanceCreated,bigChanceMissed,goals,goalAssist,expectedGoals,expectedAssists,totalProgression,progressiveBallCarriesCount,ballRecovery,interceptionWon,duelWon,duelLost,aerialWon,aerialLost,topSpeed,kilometersCovered,numberOfSprints,metersCoveredHighSpeedRunningKm,rating_sd,jogos,keyPass_p90,bigChanceCreated_p90,bigChanceMissed_p90,goals_p90,goalAssist_p90,expectedGoals_p90,expectedAssists_p90,totalProgression_p90,progressiveBallCarriesCount_p90,ballRecovery_p90,interceptionWon_p90,kilometersCovered_p90,numberOfSprints_p90,metersCoveredHighSpeedRunningKm_p90,duelos_pct,aereos_pct,chave
2026,CRB,931558,Vitor Caetano,1916.0,21,7.136,831.0,1.0,0.0,0.0,0.0,0.0,0.0,0.018,156.791,0.0,185.0,0.0,16.0,3.0,12.0,1.0,21.75,6.56,0.0,0.0,1.084,29,0.047,0.0,0.0,0.0,0.0,0.0,0.001,7.365,0.0,8.69,0.0,0.308,0.0,0.0,0.842,0.923,vitor caetano
2026,CRB,979868,Patrick De Lucca,852.0,7,6.675,649.0,11.0,1.0,1.0,0.0,2.0,0.789,0.722,388.965,3.0,33.0,10.0,34.0,39.0,10.0,7.0,35.45,74.3,64.0,3.36,0.396,21,1.162,0.106,0.106,0.0,0.211,0.083,0.076,41.088,0.317,3.486,1.056,7.849,6.761,0.355,0.466,0.588,patrick de lucca
2026,CRB,981295,Diogo Hereda,1379.0,16,6.69,1073.0,27.0,3.0,0.0,1.0,3.0,0.268,2.165,1302.239,29.0,77.0,10.0,115.0,101.0,26.0,21.0,34.48,111.85,160.0,5.75,0.471,23,1.762,0.196,0.0,0.065,0.196,0.018,0.141,84.99,1.893,5.025,0.653,7.3,10.442,0.375,0.532,0.553,diogo hereda
2026,CRB,981296,Thiaguinho,1477.0,19,7.043,922.0,38.0,2.0,4.0,2.0,3.0,4.344,2.676,1359.599,51.0,79.0,7.0,93.0,81.0,12.0,20.0,33.95,93.54,133.0,4.53,0.318,21,2.316,0.122,0.244,0.122,0.183,0.265,0.163,82.846,3.108,4.814,0.427,5.7,8.104,0.276,0.534,0.375,thiaguinho
2026,CRB,994017,Mikael,2206.0,27,7.1,632.0,25.0,3.0,7.0,16.0,3.0,14.58,0.85,988.818,43.0,40.0,4.0,101.0,126.0,35.0,48.0,35.08,97.01,121.0,4.34,0.874,28,1.02,0.122,0.286,0.653,0.122,0.595,0.035,40.342,1.754,1.632,0.163,3.958,4.937,0.177,0.445,0.422,mikael
2026,CRB,1002459,Henri Santos,1166.0,13,6.586,936.0,6.0,0.0,0.0,0.0,0.0,0.127,0.704,1794.319,14.0,44.0,20.0,48.0,34.0,33.0,15.0,32.74,58.25,52.0,2.15,0.459,27,0.463,0.0,0.0,0.0,0.0,0.01,0.054,138.498,1.081,3.396,1.544,4.496,4.014,0.166,0.585,0.688,henri santos
2026,CRB,1018095,Guilherme Pato,250.0,0,6.647,190.0,5.0,0.0,1.0,1.0,0.0,1.052,0.11,110.873,5.0,14.0,2.0,27.0,29.0,3.0,9.0,35.19,21.44,42.0,1.2,,26,1.8,0.0,0.36,0.36,0.0,0.379,0.04,39.914,1.8,5.04,0.72,7.718,15.12,0.432,0.482,0.25,guilherme pato
2026,CRB,1110033,João Neto,94.0,0,6.58,52.0,1.0,0.0,0.0,1.0,0.0,0.453,0.057,-4.511,1.0,1.0,0.0,10.0,5.0,4.0,2.0,30.61,11.17,13.0,0.6,,8,0.957,0.0,0.0,0.957,0.0,0.434,0.055,-4.319,0.957,0.957,0.0,10.695,12.447,0.574,0.667,0.667,joao neto
2026,CRB,1116660,Estêvão,61.0,0,6.625,54.0,2.0,1.0,1.0,0.0,0.0,0.247,0.072,30.37,1.0,6.0,2.0,3.0,7.0,0.0,0.0,33.17,8.42,13.0,0.36,,9,2.951,1.475,1.475,0.0,0.0,0.364,0.106,44.808,1.475,8.852,2.951,12.423,19.18,0.531,0.3,,estevao
2026,CRB,1177383,Geovane,247.0,0,6.669,235.0,5.0,0.0,0.0,0.0,0.0,0.08,0.211,202.514,3.0,14.0,1.0,25.0,19.0,2.0,2.0,32.66,22.49,21.0,1.15,,18,1.822,0.0,0.0,0.0,0.0,0.029,0.077,73.791,1.093,5.101,0.364,8.195,7.652,0.419,0.568,0.5,geovane
2026,CRB,1189439,David Braw,30.0,0,6.6,22.0,2.0,0.0,0.0,0.0,0.0,0.064,0.029,40.691,1.0,2.0,0.0,3.0,2.0,0.0,0.0,,0.0,0.0,0.0,,5,6.0,0.0,0.0,0.0,0.0,0.193,0.086,122.072,3.0,6.0,0.0,0.0,0.0,0.0,0.6,,david braw
2026,CRB,1197992,Fábio Henrique,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,20,,,,,,,,,,,,,,,,,fabio henrique
2026,CRB,1463561,Lyncon,1010.0,11,6.915,800.0,0.0,0.0,1.0,0.0,0.0,0.785,0.058,1228.534,17.0,37.0,19.0,55.0,40.0,32.0,20.0,34.75,56.02,56.0,2.09,0.738,28,0.0,0.0,0.089,0.0,0.0,0.07,0.005,109.473,1.515,3.297,1.693,4.992,4.99,0.186,0.579,0.615,lyncon
2026,CRB,1634144,Guilherme Estrella,165.0,0,6.517,116.0,1.0,0.0,0.0,0.0,1.0,0.258,0.031,196.047,6.0,4.0,0.0,11.0,14.0,2.0,4.0,32.91,13.45,18.0,0.68,,10,0.545,0.0,0.0,0.0,0.545,0.141,0.017,106.935,3.273,2.182,0.0,7.336,9.818,0.371,0.44,0.333,guilherme estrella
2026,CRB,1634474,Ruy Marcos Levino de Oliveira,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,6,,,,,,,,,,,,,,,,,ruy marcos levino de oliveira
2026,CRB,1843731,Wallace,373.0,4,6.417,276.0,2.0,0.0,1.0,0.0,0.0,0.497,0.045,419.68,7.0,19.0,4.0,25.0,20.0,13.0,6.0,33.54,27.21,41.0,1.4,0.611,12,0.483,0.0,0.241,0.0,0.0,0.12,0.011,101.263,1.689,4.584,0.965,6.565,9.893,0.338,0.556,0.684,wallace
2026,CRB,2025544,Maycon,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,11,,,,,,,,,,,,,,,,,maycon
2026,CRB,2025757,João Pedro Salvador Kruger Pin,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,joao pedro salvador kruger pin
2026,CRB,2558895,Guilherme Kauan,14.0,0,6.3,8.0,1.0,0.0,0.0,0.0,0.0,0.056,0.002,-1.483,0.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,,7,6.429,0.0,0.0,0.0,0.0,0.361,0.014,-9.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,guilherme kauan
2026,CRB,2561604,Cauã Carvalho,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,caua carvalho
2026,Ceará,219190,Pedro Henrique,141.0,1,6.375,51.0,3.0,1.0,1.0,0.0,0.0,0.571,0.48,28.318,1.0,1.0,0.0,6.0,10.0,2.0,3.0,34.15,15.7,34.0,0.91,,4,1.915,0.638,0.638,0.0,0.0,0.364,0.306,18.075,0.638,0.638,0.0,10.021,21.702,0.581,0.375,0.4,pedro henrique
2026,Ceará,249881,Lucas Mugni,412.0,4,6.74,334.0,9.0,1.0,0.0,0.0,1.0,0.315,0.941,425.054,7.0,24.0,4.0,20.0,26.0,1.0,5.0,34.98,40.86,33.0,2.2,0.0,13,1.966,0.218,0.0,0.0,0.218,0.069,0.206,92.852,1.529,5.243,0.874,8.926,7.209,0.481,0.435,0.167,lucas mugni
2026,Ceará,335187,Alex Silva,383.0,5,7.05,283.0,5.0,0.0,1.0,0.0,0.0,0.052,0.261,265.702,5.0,15.0,5.0,34.0,22.0,12.0,9.0,33.07,39.74,60.0,1.95,0.153,7,1.175,0.0,0.235,0.0,0.0,0.012,0.061,62.437,1.175,3.525,1.175,9.338,14.099,0.458,0.607,0.571,alex silva
2026,Ceará,788195,Rafael Ramos,816.0,10,6.738,600.0,16.0,0.0,1.0,0.0,1.0,0.517,1.223,402.168,13.0,44.0,8.0,47.0,43.0,14.0,19.0,33.89,86.88,134.0,4.54,0.645,24,1.765,0.0,0.11,0.0,0.11,0.057,0.135,44.357,1.434,4.853,0.882,9.582,14.779,0.501,0.522,0.424,rafael ramos
2026,Ceará,799667,Caíque França,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,3,,,,,,,,,,,,,,,,,caique franca
2026,Ceará,822523,Matheusinho,483.0,5,6.67,219.0,8.0,1.0,0.0,0.0,1.0,0.414,0.333,174.789,10.0,20.0,4.0,36.0,22.0,3.0,8.0,33.75,49.88,59.0,2.55,0.386,12,1.491,0.186,0.0,0.0,0.186,0.077,0.062,32.569,1.863,3.727,0.745,9.294,10.994,0.475,0.621,0.273,matheusinho
2026,Ceará,842072,Éder,1800.0,20,6.685,1184.0,3.0,0.0,0.0,0.0,0.0,0.284,0.253,1676.048,15.0,44.0,10.0,76.0,64.0,47.0,30.0,35.04,138.92,106.0,4.05,0.547,20,0.15,0.0,0.0,0.0,0.0,0.014,0.013,83.802,0.75,2.2,0.5,6.946,5.3,0.202,0.543,0.61,eder
2026,Ceará,866369,Sávio,612.0,7,6.733,530.0,12.0,1.0,1.0,0.0,0.0,0.29,0.997,672.453,11.0,32.0,4.0,22.0,17.0,5.0,3.0,34.8,58.77,54.0,2.86,0.917,11,1.765,0.147,0.147,0.0,0.0,0.043,0.147,98.89,1.618,4.706,0.588,8.643,7.941,0.421,0.564,0.625,savio
2026,Ceará,869573,Saulo Mineiro,166.0,2,6.3,53.0,2.0,0.0,0.0,0.0,0.0,0.102,0.026,28.698,3.0,1.0,0.0,10.0,19.0,7.0,9.0,33.29,16.42,22.0,0.73,0.283,2,1.084,0.0,0.0,0.0,0.0,0.055,0.014,15.559,1.627,0.542,0.0,8.902,11.928,0.396,0.345,0.438,saulo mineiro
2026,Ceará,870753,Sánchez,1218.0,11,6.685,814.0,11.0,2.0,2.0,1.0,0.0,1.805,1.143,666.068,15.0,49.0,14.0,72.0,53.0,29.0,22.0,34.26,113.92,117.0,4.8,0.285,27,0.813,0.148,0.148,0.074,0.0,0.133,0.084,49.217,1.108,3.621,1.034,8.418,8.645,0.355,0.576,0.569,sanchez
2026,Ceará,870758,Richardson,768.0,9,6.806,533.0,4.0,0.0,0.0,0.0,0.0,0.048,0.269,688.644,13.0,41.0,8.0,47.0,39.0,12.0,5.0,32.42,76.63,42.0,2.01,0.319,26,0.469,0.0,0.0,0.0,0.0,0.006,0.032,80.7,1.523,4.805,0.938,8.98,4.922,0.236,0.547,0.706,richardson
2026,Ceará,871204,Luiz Otávio,349.0,2,6.8,231.0,1.0,0.0,0.0,0.0,0.0,0.038,0.191,174.233,0.0,5.0,3.0,27.0,14.0,16.0,5.0,31.73,44.52,30.0,1.16,0.071,23,0.258,0.0,0.0,0.0,0.0,0.01,0.049,44.931,0.0,1.289,0.774,11.481,7.736,0.299,0.659,0.762,luiz otavio
2026,Ceará,871219,Fernandinho,638.0,8,6.773,284.0,12.0,1.0,1.0,1.0,1.0,0.504,1.185,595.422,28.0,23.0,0.0,64.0,62.0,6.0,15.0,33.54,62.57,86.0,3.49,0.398,11,1.693,0.141,0.141,0.141,0.141,0.071,0.167,83.994,3.95,3.245,0.0,8.826,12.132,0.492,0.508,0.286,fernandinho
2026,Ceará,874778,Luiz Otávio,2045.0,23,6.926,1315.0,2.0,0.0,3.0,2.0,0.0,2.343,0.134,844.587,2.0,75.0,15.0,116.0,70.0,82.0,42.0,33.42,146.78,113.0,4.44,0.591,23,0.088,0.0,0.132,0.088,0.0,0.103,0.006,37.17,0.088,3.301,0.66,6.46,4.973,0.195,0.624,0.661,luiz otavio
2026,Ceará,875906,Juan Alano,436.0,3,6.933,298.0,12.0,1.0,0.0,2.0,0.0,1.34,1.38,390.748,14.0,25.0,4.0,19.0,21.0,2.0,5.0,34.99,53.79,77.0,2.99,1.274,16,2.477,0.206,0.0,0.413,0.0,0.277,0.285,80.659,2.89,5.161,0.826,11.103,15.894,0.617,0.475,0.286,juan alano
2026,Ceará,882748,Bryan Borges,658.0,8,6.912,527.0,8.0,0.0,0.0,0.0,0.0,0.269,0.666,429.359,12.0,37.0,11.0,46.0,41.0,8.0,9.0,31.42,53.37,32.0,2.14,0.562,10,1.094,0.0,0.0,0.0,0.0,0.037,0.091,58.727,1.641,5.061,1.505,7.3,4.377,0.293,0.529,0.471,bryan borges
2026,Ceará,883906,Richard,2025.0,23,6.83,685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,127.716,0.0,151.0,0.0,11.0,2.0,6.0,2.0,,0.0,0.0,0.0,0.77,23,0.0,0.0,0.0,0.0,0.0,0.0,0.001,5.676,0.0,6.711,0.0,0.0,0.0,0.0,0.846,0.75,richard
2026,Ceará,926513,Renzo López,324.0,3,6.671,122.0,3.0,0.0,2.0,0.0,0.0,1.006,0.217,90.955,2.0,6.0,0.0,46.0,37.0,32.0,26.0,31.59,35.09,30.0,1.57,0.071,7,0.833,0.0,0.556,0.0,0.0,0.279,0.06,25.265,0.556,1.667,0.0,9.747,8.333,0.436,0.554,0.552,renzo lopez
2026,Ceará,937265,Wendel,630.0,8,6.464,209.0,9.0,2.0,2.0,0.0,1.0,1.458,0.695,117.83,5.0,20.0,0.0,33.0,53.0,12.0,33.0,34.73,58.61,111.0,2.97,0.4,15,1.286,0.286,0.286,0.0,0.143,0.208,0.099,16.833,0.714,2.857,0.0,8.373,15.857,0.424,0.384,0.267,wendel
2026,Ceará,973841,Vinicius Zanocelo,491.0,6,6.843,366.0,4.0,0.0,0.0,1.0,0.0,1.358,0.153,337.711,4.0,19.0,7.0,25.0,24.0,3.0,5.0,30.28,39.33,28.0,1.53,0.634,7,0.733,0.0,0.0,0.183,0.0,0.249,0.028,61.902,0.733,3.483,1.283,7.209,5.132,0.28,0.51,0.375,vinicius zanocelo
2026,Ceará,977806,Matheus Nogueira,135.0,1,7.05,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,7.065,0.0,17.0,1.0,2.0,1.0,2.0,0.0,,0.0,0.0,0.0,,7,0.0,0.0,0.0,0.0,0.0,0.0,0.003,4.71,0.0,11.333,0.667,0.0,0.0,0.0,0.667,1.0,matheus nogueira
2026,Ceará,1002617,Matheus Araújo,1070.0,12,6.729,556.0,14.0,5.0,2.0,2.0,2.0,2.336,1.062,584.832,17.0,32.0,5.0,54.0,60.0,11.0,24.0,34.63,109.42,137.0,6.48,0.635,27,1.178,0.421,0.168,0.168,0.168,0.196,0.089,49.191,1.43,2.692,0.421,9.204,11.523,0.545,0.474,0.314,matheus araujo
2026,Ceará,1016930,Dieguinho,506.0,7,6.762,336.0,8.0,1.0,0.0,0.0,0.0,0.145,0.566,198.107,6.0,22.0,5.0,30.0,27.0,2.0,5.0,32.16,52.43,39.0,1.7,0.27,9,1.423,0.178,0.0,0.0,0.0,0.026,0.101,35.236,1.067,3.913,0.889,9.325,6.937,0.302,0.526,0.286,dieguinho
2026,Ceará,1017746,Fernando,797.0,12,6.592,624.0,4.0,0.0,0.0,0.0,0.0,0.6,0.513,525.714,12.0,27.0,5.0,52.0,44.0,13.0,11.0,35.21,63.69,91.0,3.24,0.487,17,0.452,0.0,0.0,0.0,0.0,0.068,0.058,59.365,1.355,3.049,0.565,7.192,10.276,0.366,0.542,0.542,fernando
2026,Ceará,1048254,Lucas Lima,507.0,6,6.644,279.0,6.0,1.0,1.0,1.0,0.0,1.11,0.344,261.574,7.0,23.0,10.0,20.0,26.0,3.0,3.0,32.92,58.08,58.0,2.71,0.288,10,1.065,0.178,0.178,0.178,0.0,0.197,0.061,46.433,1.243,4.083,1.775,10.31,10.296,0.481,0.435,0.5,lucas lima
2026,Ceará,1066241,Bruno Ferreira,450.0,5,6.36,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,72.917,0.0,27.0,0.0,1.0,0.0,1.0,0.0,20.88,9.65,0.0,0.0,0.456,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.583,0.0,5.4,0.0,1.93,0.0,0.0,1.0,1.0,bruno ferreira
2026,Ceará,1101714,Vina,716.0,7,6.807,457.0,25.0,1.0,2.0,2.0,0.0,2.129,1.278,200.572,9.0,23.0,2.0,22.0,23.0,1.0,5.0,32.43,62.39,51.0,2.3,0.572,18,3.142,0.126,0.251,0.251,0.0,0.268,0.161,25.212,1.131,2.891,0.251,7.842,6.411,0.289,0.489,0.167,vina
2026,Ceará,1104316,Lenny Lobato,46.0,0,7.05,41.0,5.0,1.0,0.0,0.0,0.0,0.013,0.575,43.959,1.0,1.0,1.0,3.0,2.0,1.0,1.0,,0.0,0.0,0.0,,6,9.783,1.957,0.0,0.0,0.0,0.026,1.126,86.006,1.957,1.957,1.957,0.0,0.0,0.0,0.6,0.5,lenny lobato
2026,Ceará,1109577,Thalisson Gabriel,94.0,2,6.65,73.0,0.0,0.0,0.0,0.0,0.0,0.069,0.005,102.955,1.0,3.0,2.0,6.0,4.0,5.0,1.0,30.19,8.98,7.0,0.39,,2,0.0,0.0,0.0,0.0,0.0,0.066,0.004,98.574,0.957,2.872,1.915,8.598,6.702,0.373,0.6,0.833,thalisson gabriel
2026,Ceará,1176815,Giovanni Pavani,322.0,5,6.7,235.0,2.0,0.0,0.0,0.0,1.0,0.118,0.075,198.136,3.0,23.0,5.0,17.0,21.0,3.0,5.0,28.55,33.1,9.0,1.05,0.436,12,0.559,0.0,0.0,0.0,0.28,0.033,0.021,55.38,0.839,6.429,1.398,9.252,2.516,0.293,0.447,0.375,giovanni pavani
2026,Ceará,1185832,Júlio César,1885.0,23,6.804,1182.0,11.0,2.0,0.0,2.0,1.0,0.772,0.565,1306.617,17.0,65.0,18.0,97.0,82.0,31.0,26.0,35.0,154.98,115.0,5.13,0.459,28,0.525,0.095,0.0,0.095,0.048,0.037,0.027,62.385,0.812,3.103,0.859,7.4,5.491,0.245,0.542,0.544,julio cesar
2026,Ceará,1190330,Nicolás Ferreira,722.0,9,6.591,431.0,10.0,1.0,0.0,1.0,1.0,0.806,0.882,393.726,12.0,37.0,8.0,49.0,65.0,6.0,11.0,33.08,62.61,73.0,2.51,0.513,11,1.247,0.125,0.0,0.125,0.125,0.101,0.11,49.079,1.496,4.612,0.997,7.805,9.1,0.313,0.43,0.353,nicolas ferreira
2026,Ceará,1199435,Lucca,1087.0,11,6.6,397.0,13.0,2.0,2.0,1.0,2.0,2.538,2.573,149.875,13.0,25.0,4.0,76.0,101.0,28.0,61.0,34.22,102.16,97.0,5.52,0.476,23,1.076,0.166,0.166,0.083,0.166,0.21,0.213,12.409,1.076,2.07,0.331,8.459,8.031,0.457,0.429,0.315,lucca
2026,Ceará,1485220,Gustavo Prado,125.0,2,6.5,50.0,1.0,0.0,0.0,0.0,0.0,0.037,0.013,74.449,1.0,3.0,0.0,9.0,11.0,0.0,2.0,33.88,12.66,9.0,0.37,,11,0.72,0.0,0.0,0.0,0.0,0.027,0.009,53.603,0.72,2.16,0.0,9.115,6.48,0.266,0.45,0.0,gustavo prado
2026,Ceará,1589365,Pedro Gilmar,76.0,1,6.3,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,8.169,0.0,3.0,1.0,1.0,5.0,0.0,2.0,28.67,7.14,4.0,0.2,,13,0.0,0.0,0.0,0.0,0.0,0.0,0.005,9.674,0.0,3.553,1.184,8.455,4.737,0.237,0.167,0.0,pedro gilmar
2026,Ceará,1591290,Gabriel Silva Rocha,508.0,6,6.933,296.0,2.0,1.0,0.0,1.0,1.0,0.242,0.048,356.054,4.0,11.0,3.0,33.0,19.0,18.0,6.0,32.73,41.41,33.0,1.33,0.526,12,0.354,0.177,0.0,0.177,0.177,0.043,0.009,63.081,0.709,1.949,0.531,7.336,5.846,0.236,0.635,0.75,gabriel silva rocha
2026,Ceará,1631189,Enzo Valentim Lodovico,646.0,4,6.769,384.0,9.0,1.0,0.0,2.0,2.0,0.562,0.612,396.119,13.0,26.0,8.0,53.0,51.0,9.0,8.0,35.75,57.01,95.0,3.02,0.572,19,1.254,0.139,0.0,0.279,0.279,0.078,0.085,55.187,1.811,3.622,1.115,7.943,13.235,0.421,0.51,0.529,enzo valentim lodovico
2026,Ceará,1631204,Vinicius Menezes Uchella,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,7,,,,,,,,,,,,,,,,,vinicius menezes uchella
2026,Ceará,1631766,Giulio,579.0,5,6.746,260.0,8.0,3.0,3.0,1.0,3.0,2.154,0.305,530.645,24.0,23.0,1.0,48.0,46.0,5.0,10.0,34.78,64.53,124.0,4.26,0.819,19,1.244,0.466,0.466,0.155,0.466,0.335,0.047,82.484,3.731,3.575,0.155,10.031,19.275,0.662,0.511,0.333,giulio
2026,Ceará,1639127,Jorge Bartholdy,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,1,,,,,,,,,,,,,,,,,jorge bartholdy
2026,Ceará,1657072,Kauã Ziegler,51.0,0,6.667,28.0,1.0,1.0,0.0,0.0,0.0,0.038,0.15,22.906,1.0,2.0,0.0,5.0,4.0,2.0,1.0,35.16,5.57,11.0,0.37,,8,1.765,1.765,0.0,0.0,0.0,0.067,0.265,40.422,1.765,3.529,0.0,9.829,19.412,0.653,0.556,0.667,kaua ziegler
2026,Ceará,1911817,José Wilson Neto,84.0,0,6.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,2.907,0.0,2.0,1.0,3.0,6.0,1.0,3.0,29.59,7.77,5.0,0.23,,11,0.0,0.0,0.0,0.0,0.0,0.0,0.009,3.115,0.0,2.143,1.071,8.325,5.357,0.246,0.333,0.25,jose wilson neto
2026,Ceará,2025593,Pedro Esli da Silva,85.0,1,6.6,43.0,0.0,0.0,0.0,0.0,0.0,0.078,0.04,19.249,0.0,2.0,2.0,10.0,8.0,4.0,6.0,30.67,11.23,9.0,0.53,,9,0.0,0.0,0.0,0.0,0.0,0.083,0.043,20.382,0.0,2.118,2.118,11.891,9.529,0.561,0.556,0.4,pedro esli da silva
2026,Ceará,2032550,Rian Santana,74.0,0,7.1,38.0,0.0,0.0,0.0,1.0,0.0,0.491,0.018,77.643,4.0,3.0,0.0,5.0,9.0,0.0,4.0,34.7,8.83,11.0,0.45,,2,0.0,0.0,0.0,1.216,0.0,0.597,0.022,94.43,4.865,3.649,0.0,10.739,13.378,0.547,0.357,0.0,rian santana
2026,Ceará,2118168,João Gabriel,1804.0,20,6.77,886.0,19.0,2.0,0.0,2.0,1.0,0.694,0.967,816.122,18.0,77.0,17.0,84.0,98.0,20.0,29.0,,0.0,0.0,0.0,0.511,27,0.948,0.1,0.0,0.1,0.05,0.035,0.048,40.716,0.898,3.841,0.848,0.0,0.0,0.0,0.462,0.408,joao gabriel
2026,Ceará,2440251,Melk,1847.0,21,6.992,960.0,28.0,5.0,3.0,8.0,4.0,6.27,2.481,874.224,29.0,64.0,6.0,87.0,109.0,8.0,33.0,33.29,187.56,163.0,7.74,0.73,29,1.364,0.244,0.146,0.39,0.195,0.306,0.121,42.599,1.413,3.119,0.292,9.139,7.943,0.377,0.444,0.195,melk
2026,Ceará,2454253,Gabriel Amaral,88.0,1,6.35,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.034,-5.628,0.0,0.0,0.0,2.0,9.0,0.0,6.0,28.96,9.75,10.0,0.43,,3,1.023,0.0,0.0,0.0,0.0,0.0,0.035,-5.756,0.0,0.0,0.0,9.972,10.227,0.44,0.182,0.0,gabriel amaral
2026,Ceará,2537130,Gustavo Dias Martins,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,11,,,,,,,,,,,,,,,,,gustavo dias martins
2026,Ceará,2537131,Aloísio Barbosa de Abreu Neto,23.0,0,6.9,21.0,0.0,0.0,1.0,0.0,0.0,0.155,0.007,63.19,1.0,3.0,1.0,3.0,1.0,0.0,0.0,25.76,1.4,1.0,0.09,,4,0.0,0.0,3.913,0.0,0.0,0.605,0.029,247.264,3.913,11.739,3.913,5.478,3.913,0.352,0.75,,aloisio barbosa de abreu neto
2026,Criciúma,329107,César Martins,2007.0,23,7.022,1619.0,2.0,1.0,5.0,1.0,1.0,2.222,0.336,791.493,6.0,91.0,40.0,87.0,63.0,54.0,29.0,35.91,149.46,223.0,6.81,0.47,23,0.09,0.045,0.224,0.045,0.045,0.1,0.015,35.493,0.269,4.081,1.794,6.702,10.0,0.305,0.58,0.651,cesar martins
2026,Criciúma,344077,Diego Gonçalves,778.0,7,6.59,420.0,10.0,3.0,3.0,2.0,0.0,3.526,0.893,339.483,20.0,25.0,4.0,48.0,73.0,22.0,20.0,34.79,71.7,107.0,4.17,0.445,25,1.157,0.347,0.347,0.231,0.0,0.408,0.103,39.272,2.314,2.892,0.463,8.294,12.378,0.482,0.397,0.524,diego goncalves
2026,Criciúma,551810,Bruno Alves,1137.0,14,6.931,644.0,0.0,0.0,1.0,2.0,0.0,0.872,0.133,271.0,5.0,23.0,22.0,74.0,44.0,44.0,19.0,35.16,83.75,90.0,3.12,0.534,27,0.0,0.0,0.079,0.158,0.0,0.069,0.011,21.451,0.396,1.821,1.741,6.629,7.124,0.247,0.627,0.698,bruno alves
2026,Criciúma,783490,Marcelo Hermes,2589.0,29,7.048,1708.0,28.0,7.0,2.0,4.0,2.0,2.155,3.377,1428.276,29.0,103.0,23.0,114.0,109.0,29.0,32.0,34.5,229.55,314.0,11.45,0.698,29,0.973,0.243,0.07,0.139,0.07,0.075,0.117,49.65,1.008,3.581,0.8,7.98,10.915,0.398,0.511,0.475,marcelo hermes
2026,Criciúma,797866,Airton,1800.0,20,7.265,674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,150.869,0.0,166.0,0.0,8.0,2.0,5.0,1.0,33.15,5.88,1.0,0.08,0.911,23,0.0,0.0,0.0,0.0,0.0,0.0,0.001,7.543,0.0,8.3,0.0,0.294,0.05,0.004,0.8,0.833,airton
2026,Criciúma,831516,Cauê,394.0,2,6.592,216.0,8.0,1.0,1.0,1.0,0.0,0.82,0.288,244.42,13.0,12.0,1.0,25.0,51.0,14.0,23.0,33.9,33.04,44.0,1.8,0.424,20,1.827,0.228,0.228,0.228,0.0,0.187,0.066,55.832,2.97,2.741,0.228,7.547,10.051,0.411,0.329,0.378,caue
2026,Criciúma,840148,Marcinho,823.0,9,6.753,598.0,13.0,1.0,1.0,0.0,0.0,0.867,1.787,501.509,8.0,39.0,7.0,33.0,39.0,8.0,3.0,34.69,73.3,99.0,3.61,0.526,21,1.422,0.109,0.109,0.0,0.0,0.095,0.195,54.843,0.875,4.265,0.765,8.016,10.826,0.395,0.458,0.727,marcinho
