id_jogador,jogador,temporada_tm,lesao,de,ate,dias,jogos_perdidos,dias_2022,dias_2023,dias_2024,dias_2025,dias_2026
689017,Ferreirinha,21/22,Lesão no joelho,2021-07-11,2021-08-23,44,11,0,0,0,0,0
444920,Guilherme,25/26,Lesão no tornozelo,2025-07-24,2025-08-09,17,2,0,0,0,17,0
444920,Guilherme,24/25,Problema nos flexores do quadril,2025-05-02,2025-05-21,20,3,0,0,0,20,0
444920,Guilherme,23/24,Problemas musculares na coxa,2024-06-28,2024-07-14,17,2,0,0,17,0,0
444920,Guilherme,23/24,Lesão na coxa,2024-05-16,2024-06-13,29,4,0,0,29,0,0
444920,Guilherme,18/19,Problemas na zona lombar,2019-04-24,2019-05-01,8,1,0,0,0,0,0
491553,Jáminton Campaz,25/26,Problemas musculares,2026-01-31,2026-02-23,24,5,0,0,0,0,0
491553,Jáminton Campaz,25/26,Problemas musculares,2025-07-15,2025-07-23,9,1,0,0,0,9,0
491553,Jáminton Campaz,24/25,Lesão no joelho,2025-04-21,2025-05-06,16,2,0,0,0,16,0
491553,Jáminton Campaz,24/25,Lesão muscular,2024-11-21,2024-12-31,41,4,0,0,10,0,0
491553,Jáminton Campaz,24/25,Problemas musculares,2024-10-27,2024-11-07,12,2,0,0,12,0,0
491553,Jáminton Campaz,24/25,Lesão muscular,2024-09-23,2024-10-13,21,3,0,0,21,0,0
491553,Jáminton Campaz,22/23,Problemas musculares na coxa,2022-09-13,2022-10-20,38,8,38,0,0,0,0
468323,Bobsin,25/26,Lesão num dedo do pé,2026-04-18,2026-05-07,20,4,0,0,0,0,20
468323,Bobsin,25/26,Lesão meniscal,2025-06-26,2025-12-31,189,18,0,0,0,158,0
815673,Fernando Henrique,23/24,Lesão muscular,2024-02-12,2024-02-27,16,4,0,0,0,0,0
815673,Fernando Henrique,22/23,Lesão meniscal,2023-01-19,2023-05-29,131,21,0,59,0,0,0
41414,Lucas Leiva,22/23,Problemas cardíacos,2022-12-01,2023-03-17,107,13,0,0,0,0,0
41414,Lucas Leiva,20/21,Problemas musculares,2020-12-14,2020-12-29,16,3,0,0,0,0,0
41414,Lucas Leiva,20/21,Quarentena,2020-11-03,2020-11-16,14,2,0,0,0,0,0
41414,Lucas Leiva,20/21,Quarentena,2020-10-27,2020-10-31,5,1,0,0,0,0,0
41414,Lucas Leiva,19/20,Problemas no Joelho,2020-07-13,2020-08-31,50,6,0,0,0,0,0
41414,Lucas Leiva,19/20,Problemas no Joelho,2020-06-19,2020-07-02,14,3,0,0,0,0,0
41414,Lucas Leiva,19/20,Operado ao joelho,2020-04-04,2020-05-31,58,0,0,0,0,0,0
41414,Lucas Leiva,19/20,Lesão na coxa,2019-07-17,2019-08-06,21,0,0,0,0,0,0
41414,Lucas Leiva,18/19,Queixas adutores,2018-11-19,2018-12-22,34,6,0,0,0,0,0
41414,Lucas Leiva,18/19,Lesão nos adutores,2018-10-25,2018-11-11,18,3,0,0,0,0,0
41414,Lucas Leiva,17/18,Fadiga muscular,2017-08-15,2017-08-22,8,1,0,0,0,0,0
41414,Lucas Leiva,16/17,Lesão na coxa,2016-07-20,2016-08-23,35,2,0,0,0,0,0
41414,Lucas Leiva,15/16,Problemas musculares na coxa,2016-04-04,2016-04-07,4,0,0,0,0,0,0
41414,Lucas Leiva,15/16,Lesão na coxa,2016-02-11,2016-02-15,5,1,0,0,0,0,0
41414,Lucas Leiva,14/15,Problemas na virilha,2015-04-16,2015-04-30,15,3,0,0,0,0,0
218118,Lucas Silva,16/17,Problemas cardíacos,2016-07-09,2017-01-01,177,26,0,0,0,0,0
436385,Mathías Villasanti,25/26,Lesão no joelho,2025-08-18,2026-05-22,278,53,0,0,0,105,52
436385,Mathías Villasanti,25/26,Problemas gástricos,2025-07-24,2025-07-28,5,1,0,0,0,5,0
436385,Mathías Villasanti,24/25,Lesão na coxa,2025-04-28,2025-05-16,19,5,0,0,0,19,0
876874,Vini Paulista,23/24,Lesão nos adutores,2024-04-21,2024-05-16,26,4,0,0,26,0,0
869463,Gustavo Marins,25/26,Lesão desconhecida,2025-07-12,2025-12-31,173,24,0,0,0,142,0
869463,Gustavo Marins,24/25,Lesão desconhecida,2025-01-25,2025-02-16,23,5,0,0,0,0,0
874223,Gustavo Martins,26/27,Lesão na coxa,2026-08-22,2026-08-26,5,1,0,0,0,0,5
874223,Gustavo Martins,25/26,lesão na perna,2026-05-15,2026-07-16,63,5,0,0,0,0,63
874223,Gustavo Martins,25/26,Lesão muscular,2026-03-13,2026-03-21,9,2,0,0,0,0,0
874223,Gustavo Martins,25/26,Lesão na coxa,2025-07-30,2025-09-12,45,5,0,0,0,45,0
874223,Gustavo Martins,24/25,Lesão no joelho,2025-04-20,2025-05-24,35,9,0,0,0,35,0
874223,Gustavo Martins,24/25,Problemas musculares na coxa,2024-10-05,2024-11-19,46,5,0,0,46,0,0
874223,Gustavo Martins,24/25,Problemas musculares,2024-07-11,2024-07-30,20,5,0,0,20,0,0
874223,Gustavo Martins,23/24,Lesão na virilha,2024-06-27,2024-07-06,10,2,0,0,10,0,0
874223,Gustavo Martins,23/24,Lesão na coxa,2024-05-01,2024-05-31,31,0,0,0,31,0,0
978004,Natã,25/26,Lesão na coxa,2025-08-12,2025-11-22,103,17,0,0,0,103,0
32568,Pedro Geromel,23/24,lesão no braço,2024-04-19,2024-06-12,55,7,0,0,55,0,0
32568,Pedro Geromel,23/24,Problemas no Joelho,2023-08-29,2023-09-24,27,4,0,27,0,0,0
32568,Pedro Geromel,22/23,Lesão no joelho,2023-01-03,2023-08-21,231,45,0,143,0,0,0
32568,Pedro Geromel,11/12,Problemas na panturrilha,2012-02-24,2012-03-01,7,1,0,0,0,0,0
32568,Pedro Geromel,11/12,Rotura do menisco lateral,2011-09-18,2011-11-05,49,6,0,0,0,0,0
32568,Pedro Geromel,10/11,Fibra muscular rasgado,2011-02-22,2011-03-15,22,3,0,0,0,0,0
32568,Pedro Geromel,10/11,Tensão muscular,2010-09-21,2010-09-23,3,0,0,0,0,0,0
32568,Pedro Geromel,10/11,Fibra muscular rasgado,2010-08-05,2010-09-05,32,3,0,0,0,0,0
32568,Pedro Geromel,09/10,Fibra muscular rasgado,2009-07-20,2009-08-20,32,3,0,0,0,0,0
445101,Rodrigues,24/25,Lesão desconhecida,2025-05-16,2025-05-27,12,3,0,0,0,12,0
346922,Thiago Santos,24/25,Problemas no Joelho,2025-02-09,2025-02-25,17,2,0,0,0,0,0
346922,Thiago Santos,23/24,Lesão na coxa,2024-04-12,2024-05-21,40,10,0,0,40,0,0
145400,Walter Kannemann,25/26,Problemas musculares,2026-04-15,2026-04-25,11,2,0,0,0,0,11
145400,Walter Kannemann,25/26,Problemas musculares na coxa,2026-01-15,2026-02-06,23,6,0,0,0,0,0
145400,Walter Kannemann,24/25,Problema nos flexores do quadril,2024-10-05,2025-04-15,193,29,0,0,57,15,0
145400,Walter Kannemann,24/25,Problemas musculares,2024-08-24,2024-08-31,8,1,0,0,8,0,0
145400,Walter Kannemann,23/24,Choque,2024-04-14,2024-04-19,6,1,0,0,6,0,0
145400,Walter Kannemann,23/24,Fratura da mão,2023-07-26,2023-08-21,27,5,0,27,0,0,0
145400,Walter Kannemann,21/22,Lesão desconhecida,2022-06-20,2022-09-25,98,18,98,0,0,0,0
45593,Welliton,16/17,Recuperação ritmo competitivo,2017-01-13,2017-01-23,11,3,0,0,0,0,0
45593,Welliton,15/16,Lesão desconhecida,2016-04-18,2016-05-19,32,5,0,0,0,0,0
45593,Welliton,15/16,Lesão desconhecida,2016-02-06,2016-02-28,23,4,0,0,0,0,0
45593,Welliton,15/16,Lesão desconhecida,2016-01-21,2016-01-29,9,2,0,0,0,0,0
45593,Welliton,15/16,Lesão desconhecida,2015-11-30,2015-12-03,4,1,0,0,0,0,0
45593,Welliton,15/16,Lesão desconhecida,2015-09-13,2015-09-19,7,1,0,0,0,0,0
45593,Welliton,14/15,Lesão desconhecida,2015-04-06,2015-04-17,12,1,0,0,0,0,0
45593,Welliton,14/15,Lesão desconhecida,2015-01-24,2015-01-28,5,1,0,0,0,0,0
45593,Welliton,12/13,Problemas musculares na coxa,2012-08-25,2012-10-06,43,8,0,0,0,0,0
45593,Welliton,11/12,Fratura da clavícula,2012-03-19,2012-05-19,62,9,0,0,0,0,0
45593,Welliton,11/12,Problemas nas costas,2011-10-23,2011-11-06,15,2,0,0,0,0,0
45593,Welliton,10/11,Problemas musculares na coxa,2011-04-30,2011-06-16,48,7,0,0,0,0,0
45593,Welliton,10/11,Lesão no tornozelo,2010-07-13,2010-08-13,32,3,0,0,0,0,0
45593,Welliton,07/08,Operação na virilha,2008-05-11,2008-12-11,215,29,0,0,0,0,0
116420,Giovanni,17/18,Lesão na coxa,2017-09-20,2017-12-31,103,13,0,0,0,0,0
436833,Felipe Rodrigues,23/24,Lesão desconhecida,2023-08-15,2023-10-13,60,8,0,60,0,0,0
436833,Felipe Rodrigues,22/23,Lesão desconhecida,2023-05-04,2023-05-26,23,4,0,23,0,0,0
378189,Lucas Ramon,25/26,Lesão na panturrilha,2026-05-04,2026-05-15,12,3,0,0,0,0,12
378189,Lucas Ramon,25/26,Fadiga muscular,2026-03-16,2026-03-20,5,1,0,0,0,0,0
378189,Lucas Ramon,25/26,Entorse do tornozelo,2025-10-14,2025-11-05,23,4,0,0,0,23,0
544464,Willean Lepo,24/25,Lesão nos adutores,2024-09-02,2024-10-25,54,5,0,0,54,0,0
544464,Willean Lepo,24/25,Problemas no Joelho,2024-07-28,2024-08-10,14,1,0,0,14,0,0
214699,Guilherme Lazaroni,19/20,Lesão tornozelo,2019-08-01,2019-09-20,51,9,0,0,0,0,0
214699,Guilherme Lazaroni,18/19,Lesão na cabeça,2018-10-03,2018-11-01,30,3,0,0,0,0,0
292731,Danielzinho,25/26,Fadiga muscular,2026-02-22,2026-02-26,5,1,0,0,0,0,0
867461,Rômulo,23/24,Lesão na coxa,2024-06-15,2024-07-10,26,7,0,0,26,0,0
730938,Hélio Borges,23/24,Lesão do ligamento cruzado,2024-03-31,2024-06-30,92,16,0,0,91,0,0
665602,Lucas Tocantins,25/26,Lesão desconhecida,2025-11-02,2025-11-08,7,1,0,0,0,7,0
665602,Lucas Tocantins,25/26,Lesão desconhecida,2025-08-23,2025-09-22,31,4,0,0,0,31,0
564684,Bruno Costa,24/25,danos na cartilagem,2025-07-14,2025-10-14,93,14,0,0,0,93,0
468167,Jhony Douglas,25/26,Lesão no tornozelo,2026-01-21,2026-02-24,35,5,0,0,0,0,0
312520,Ramón Martínez,25/26,Rotura dos ligamentos cruzados,2026-05-11,2026-12-31,235,19,0,0,0,0,204
739272,Adriano Martins,24/25,Lesão na coxa,2025-01-21,2025-02-14,25,7,0,0,0,0,0
739272,Adriano Martins,23/24,Lesão na cabeça,2024-04-14,2024-04-23,10,2,0,0,10,0,0
837533,Isaque Gavioli,26/27,Rotura dos ligamentos cruzados,2026-08-23,,20,2,0,0,0,0,1
265837,Ligger,22/23,Lesão na coxa,2023-05-25,2023-06-09,16,3,0,16,0,0,0
431065,Bruno Miranda,17/18,Lesão no joelho,2018-03-30,2018-04-27,29,4,0,0,0,0,0
431065,Bruno Miranda,17/18,Lesão na coxa,2017-08-22,2017-09-13,23,5,0,0,0,0,0
794925,Edson Carioca,26/27,Lesão na coxa,2026-08-19,,24,5,0,0,0,0,1
794925,Edson Carioca,25/26,Lesão na coxa,2025-09-28,2026-03-09,163,25,0,0,0,64,0
794925,Edson Carioca,24/25,Lesão muscular,2024-11-27,2025-01-14,49,2,0,0,4,0,0
794925,Edson Carioca,24/25,Lesão muscular,2024-11-10,2024-11-22,13,1,0,0,13,0,0
794925,Edson Carioca,23/24,Lesão no joelho,2024-05-30,2024-07-31,63,16,0,0,63,0,0
794925,Edson Carioca,23/24,Lesão muscular,2024-04-11,2024-05-29,49,4,0,0,49,0,0
514298,Yuri Tanque,25/26,Rotura do tendão de Aquiles,2026-01-20,2026-07-20,182,27,0,0,0,0,111
514298,Yuri Tanque,23/24,Lesão no tornozelo,2024-05-20,2024-07-11,53,10,0,0,53,0,0
514298,Yuri Tanque,18/19,Lesão nos adutores,2019-03-18,2019-07-01,106,13,0,0,0,0,0
613641,Jamerson,25/26,Lesão na coxa,2026-03-26,2026-05-08,44,10,0,0,0,0,38
613641,Jamerson,24/25,Lesão nos ligamentos do tornozelo,2025-06-13,2026-01-09,211,27,0,0,0,171,0
613641,Jamerson,23/24,Lesão na coxa,2024-05-10,2024-06-06,28,5,0,0,28,0,0
739438,Matheus Pereira,25/26,Operação na virilha,2026-04-24,2026-08-18,117,11,0,0,0,0,117
739438,Matheus Pereira,25/26,Lesão na virilha,2026-04-13,2026-04-23,11,2,0,0,0,0,11
739438,Matheus Pereira,25/26,Lesão na virilha,2025-11-09,2026-04-02,145,15,0,0,0,22,2
739438,Matheus Pereira,24/25,Lesão desconhecida,2024-12-10,2024-12-17,8,1,0,0,0,0,0
739438,Matheus Pereira,23/24,Lesão desconhecida,2024-04-01,2024-04-07,7,1,0,0,7,0,0
603423,Mayk,26/27,Lesão na coxa,2026-08-16,2026-09-05,21,3,0,0,0,0,21
603423,Mayk,24/25,Lesão na coxa,2025-01-27,2025-06-22,147,32,0,0,0,83,0
603423,Mayk,24/25,Problemas musculares,2024-08-05,2024-09-14,41,7,0,0,41,0,0
603423,Mayk,23/24,Lesão muscular,2024-04-10,2024-05-31,52,7,0,0,52,0,0
125513,Giovanni Augusto,25/26,Lesão na coxa,2026-04-03,2026-05-02,30,8,0,0,0,0,30
323944,Vitinho,17/18,Lesão na coxa,2018-02-09,2018-02-27,19,3,0,0,0,0,0
323944,Vitinho,17/18,Lesão no púbis,2017-12-14,2017-12-19,6,1,0,0,0,0,0
327912,Lucas Venuto,16/17,Rotura dos ligamentos cruzados,2017-04-24,2017-11-28,219,34,0,0,0,0,0
327912,Lucas Venuto,14/15,Lesão no joelho,2015-03-12,2015-04-02,22,3,0,0,0,0,0
448308,Yago César,23/24,Lesão na coxa,2024-05-17,2024-05-28,12,2,0,0,12,0,0
347090,Leandro Vilela,22/23,Lesão desconhecida,2022-10-05,2022-10-10,6,1,6,0,0,0,0
347090,Leandro Vilela,17/18,lesão na perna,2017-10-03,2017-11-06,35,0,0,0,0,0,0
735573,Richard Ríos,25/26,Lesão no ombro,2026-01-15,2026-02-15,32,7,0,0,0,0,0
735573,Richard Ríos,24/25,Lesão no tornozelo,2025-04-21,2025-04-26,6,1,0,0,0,6,0
435239,Rodrigo Andrade,23/24,Lesão na panturrilha,2024-05-31,2024-06-20,21,4,0,0,21,0,0
435239,Rodrigo Andrade,23/24,Problemas musculares,2024-04-26,2024-05-11,16,3,0,0,16,0,0
435239,Rodrigo Andrade,23/24,Lesão na coxa,2024-01-23,2024-02-20,29,7,0,0,0,0,0
435239,Rodrigo Andrade,22/23,Problemas musculares,2022-10-02,2022-10-25,24,4,24,0,0,0,0
435239,Rodrigo Andrade,19/20,Lesão no pé,2019-10-10,2019-10-17,8,2,0,0,0,0,0
373302,Silas,18/19,Lesão desconhecida,2019-04-23,2019-05-03,11,2,0,0,0,0,0
911994,Alexis Alvariño,22/23,Lesão desconhecida,2022-09-10,2022-10-09,30,5,30,0,0,0,0
53755,Ernando,18/19,Fratura no pé,2018-07-20,2018-07-31,12,3,0,0,0,0,0
54929,Leandro Castán,20/21,Coronavírus,2020-11-13,2020-11-30,18,2,0,0,0,0,0
54929,Leandro Castán,18/19,Rotura muscular na coxa,2019-04-21,2019-06-14,55,9,0,0,0,0,0
54929,Leandro Castán,17/18,Fascite plantar,2018-05-17,2018-05-21,5,0,0,0,0,0,0
54929,Leandro Castán,16/17,Fadiga muscular,2017-01-14,2017-01-31,18,2,0,0,0,0,0
54929,Leandro Castán,16/17,Lesão no bíceps femoral,2017-01-13,2017-03-05,52,6,0,0,0,0,0
54929,Leandro Castán,16/17,Fadiga muscular,2016-10-24,2016-10-31,8,1,0,0,0,0,0
54929,Leandro Castán,15/16,Gripe,2016-03-12,2016-03-21,10,2,0,0,0,0,0
54929,Leandro Castán,14/15,Inflamação,2014-09-16,2014-10-26,41,9,0,0,0,0,0
54929,Leandro Castán,14/15,Câncer,2014-09-15,2015-06-30,289,48,0,0,0,0,0
54929,Leandro Castán,14/15,Lesão desconhecida,2014-08-26,2014-09-10,16,1,0,0,0,0,0
54929,Leandro Castán,12/13,Entorse,2013-02-12,2013-03-05,22,3,0,0,0,0,0
124543,Ronaldo Alves,18/19,Problemas no Joelho,2019-04-14,2019-05-21,38,6,0,0,0,0,0
124543,Ronaldo Alves,14/15,lesão na perna,2015-06-04,2015-06-25,22,3,0,0,0,0,0
329845,Aylon,24/25,Lesão na coxa,2025-04-22,2025-05-16,25,4,0,0,0,25,0
435046,Brenner,23/24,Muskelbündelriss,2023-07-28,2023-09-09,44,4,0,44,0,0,0
283167,Bruno Lopes,14/15,Rotura muscular na coxa,2015-06-30,2015-07-30,31,8,0,0,0,0,0
587328,Rafael Elias,25/26,Lesão desconhecida,2026-03-14,2026-04-22,40,5,0,0,0,0,22
587328,Rafael Elias,23/24,lesão no braço,2024-01-24,2024-02-14,22,4,0,0,0,0,0
587328,Rafael Elias,23/24,Lesão dos ligamentos laterais do joelho,2023-09-04,2023-10-16,43,4,0,43,0,0,0
587328,Rafael Elias,18/19,Lesão no tornozelo,2019-01-24,2019-02-09,17,5,0,0,0,0,0
981271,Zé Carlos,23/24,Rotura de ligamentos no joelho,2024-04-01,2025-03-18,352,38,0,0,244,0,0
242522,Elacio Córdoba,20/21,Lesão muscular,2021-05-01,2021-05-10,10,3,0,0,0,0,0
242522,Elacio Córdoba,20/21,Recuperação ritmo competitivo,2021-03-05,2021-03-15,11,2,0,0,0,0,0
242522,Elacio Córdoba,20/21,Lesão tornozelo,2020-09-10,2021-02-01,145,16,0,0,0,0,0
242522,Elacio Córdoba,20/21,Lesão muscular,2020-08-05,2020-09-03,30,0,0,0,0,0,0
242522,Elacio Córdoba,19/20,Recuperação ritmo competitivo,2020-01-20,2020-01-30,11,2,0,0,0,0,0
242522,Elacio Córdoba,19/20,Lesão muscular,2019-10-01,2019-10-20,20,4,0,0,0,0,0
242522,Elacio Córdoba,19/20,Lesão muscular,2019-08-10,2019-09-15,37,7,0,0,0,0,0
242522,Elacio Córdoba,18/19,Lesão muscular,2019-03-25,2019-04-10,17,3,0,0,0,0,0
271608,Pacheco,21/22,Lesão no joelho,2022-06-30,2023-07-01,367,40,154,92,0,0,0
519877,Dudu Vieira,24/25,Lesão desconhecida,2025-01-26,2025-02-14,20,5,0,0,0,0,0
27303,Gerson Magrão,10/11,Lesão desconhecida,2010-08-05,2010-11-01,89,15,0,0,0,0,0
743769,João Victor,24/25,Lesão na panturrilha,2025-03-06,2025-04-03,29,4,0,0,0,3,0
109652,Neto Berola,22/23,Entorse no joelho,2023-05-28,2024-07-06,406,55,0,187,97,0,0
109652,Neto Berola,22/23,Lesão no joelho,2022-07-25,2023-04-13,263,35,129,13,0,0,0
109652,Neto Berola,21/22,Lesão desconhecida,2022-03-07,2022-06-12,98,17,73,0,0,0,0
555310,Caíque Gonçalves,26/27,Traumatismo no joelho,2026-08-10,2026-08-25,16,2,0,0,0,0,16
555310,Caíque Gonçalves,25/26,Traumatismo grade costal,2025-10-01,2025-10-10,10,2,0,0,0,10,0
555310,Caíque Gonçalves,24/25,Lesão do ligamento cruzado,2024-08-02,2025-05-04,276,40,0,0,121,34,0
699679,Bernardo Schappo,25/26,Lesão desconhecida,2025-10-20,2025-11-02,14,2,0,0,0,14,0
52893,Carlão,16/17,Lesão desconhecida,2017-01-28,2017-03-08,40,6,0,0,0,0,0
52893,Carlão,15/16,Problemas físicos,2015-12-11,2016-01-11,32,5,0,0,0,0,0
52893,Carlão,15/16,Pequena lesão,2015-07-17,2015-07-27,11,1,0,0,0,0,0
52893,Carlão,09/10,Pubalgia,2009-07-02,2009-10-29,120,11,0,0,0,0,0
209163,Cleberson,25/26,Operação ao tendão de Aquiles,2025-12-23,2026-05-31,160,16,0,0,0,0,61
209163,Cleberson,14/15,Cirurgia Ligamento Cruzado,2015-03-23,2015-11-05,228,50,0,0,0,0,0
58362,Rafael Pereira,08/09,Problemas musculares,2009-03-15,2009-06-15,93,12,0,0,0,0,0
269116,Douglas Coutinho,18/19,Problemas físicos,2019-05-22,2019-06-10,20,2,0,0,0,0,0
733338,Matheus Nogueira,22/23,Lesão desconhecida,2022-10-02,2023-01-15,106,6,60,0,0,0,0
628522,Victor Souza,21/22,Lesão no joelho,2022-04-23,2023-04-28,371,38,222,28,0,0,0
131890,Samuel Santos,19/20,Problemas musculares na coxa,2019-08-16,2019-09-30,46,7,0,0,0,0,0
75080,Alan Ruschel,23/24,Fratura da mão,2024-04-10,2024-04-22,13,3,0,0,13,0,0
75080,Alan Ruschel,17/18,Problemas físicos,2017-08-08,2017-09-12,36,3,0,0,0,0,0
75080,Alan Ruschel,16/17,Lesão na coluna,2016-11-28,2017-07-31,246,55,0,0,0,0,0
75080,Alan Ruschel,15/16,Rotura dos ligamentos cruzados,2015-08-26,2016-08-01,342,66,0,0,0,0,0
80927,Eltinho,17/18,Edema no joelho,2017-10-31,2017-11-08,9,2,0,0,0,0,0
527192,Felipe Vieira,24/25,Problemas no Joelho,2024-08-11,2025-06-05,299,43,0,0,112,66,0
527192,Felipe Vieira,23/24,Lesão no joelho,2023-09-05,2024-06-10,280,41,0,87,71,0,0
527192,Felipe Vieira,19/20,Problemas musculares na coxa,2019-08-30,2019-10-28,60,11,0,0,0,0,0
374855,Gustavo Blanco,17/18,Problemas no tendão de Aquiles,2017-08-06,2017-10-26,82,16,0,0,0,0,0
892091,Mandaca,25/26,Lesão nos adutores,2025-10-21,2025-11-07,18,3,0,0,0,18,0
892091,Mandaca,24/25,Lesão na coxa,2024-08-19,2024-09-10,23,4,0,0,23,0,0
892091,Mandaca,23/24,Lesão muscular,2024-03-08,2024-04-05,29,5,0,0,5,0,0
259460,Léo Artur,24/25,Lesão tornozelo,2025-03-15,2025-05-07,54,7,0,0,0,37,0
520090,Caprini,22/23,Lesão na coxa,2023-06-12,2023-07-24,43,7,0,43,0,0,0
604929,Gabriel Honório,23/24,Lesão no joelho,2024-04-15,2024-07-31,108,11,0,0,108,0,0
813110,Matheus Moraes,25/26,Lesão na coxa,2026-05-03,2026-06-14,43,6,0,0,0,0,43
351898,Leandrinho,22/23,Problemas musculares,2022-10-02,2022-10-25,24,4,24,0,0,0,0
351898,Leandrinho,17/18,Lesão muscular,2018-02-01,2018-02-19,19,7,0,0,0,0,0
351898,Leandrinho,16/17,lesão na perna,2017-03-06,2017-03-16,11,4,0,0,0,0,0
634738,Pedro Cacho,19/20,Problemas musculares na coxa,2019-09-05,2019-10-28,54,10,0,0,0,0,0
411663,Augusto,19/20,Estiramento do ligamento colateral interno do joelho,2019-08-15,2019-09-19,36,7,0,0,0,0,0
995883,Gabriel,26/27,Problemas no Joelho,2026-08-12,2026-08-15,4,1,0,0,0,0,4
104544,Saimon,24/25,Problemas nas costas,2024-10-06,2024-10-16,11,1,0,0,11,0,0
58345,Jonathas,21/22,Lesão desconhecida,2022-01-13,2022-01-26,14,2,0,0,0,0,0
58345,Jonathas,21/22,Lesão muscular,2021-12-01,2021-12-09,9,1,0,0,0,0,0
58345,Jonathas,19/20,Coronavírus,2020-03-15,2020-04-15,32,0,0,0,0,0,0
58345,Jonathas,19/20,Fibra muscular rasgado,2019-08-09,2019-09-09,32,3,0,0,0,0,0
58345,Jonathas,19/20,Fibra muscular rasgado,2019-07-03,2019-07-23,21,0,0,0,0,0,0
58345,Jonathas,18/19,Fibra muscular rasgado,2019-03-27,2019-04-25,30,4,0,0,0,0,0
58345,Jonathas,17/18,Recuperação ritmo competitivo,2018-04-30,2018-05-21,22,2,0,0,0,0,0
58345,Jonathas,17/18,Fibra muscular rasgado,2018-04-02,2018-04-30,29,4,0,0,0,0,0
58345,Jonathas,17/18,Sehnenanriss,2017-11-23,2018-02-19,89,11,0,0,0,0,0
58345,Jonathas,17/18,Rotura muscular na coxa,2017-09-14,2017-10-09,26,4,0,0,0,0,0
58345,Jonathas,17/18,Pequena lesão,2017-07-20,2017-07-24,5,1,0,0,0,0,0
58345,Jonathas,16/17,Lesão muscular,2016-09-26,2016-10-10,15,1,0,0,0,0,0
58345,Jonathas,15/16,Lesão no tornozelo,2016-04-21,2016-04-28,8,1,0,0,0,0,0
58345,Jonathas,15/16,Lesão na coxa,2015-11-05,2015-12-03,29,3,0,0,0,0,0
58345,Jonathas,13/14,Lesão na cabeça,2014-03-16,2014-03-24,9,1,0,0,0,0,0
112335,Kieza,21/22,Rotura do tendão de Aquiles,2021-07-26,2022-01-01,160,24,0,0,0,0,0
112335,Kieza,14/15,Rotura muscular na coxa,2015-06-08,2015-06-08,1,0,0,0,0,0,0
528004,Léo Passos,21/22,Lesão dos ligamentos laterais do joelho,2022-06-12,2023-06-29,383,26,172,90,0,0,0
214701,Bruno Ferreira,24/25,Problema nos flexores do quadril,2025-04-16,2025-05-31,46,6,0,0,0,46,0
352041,Lucas Perri,25/26,lesão no braço,2025-09-12,2025-10-13,32,4,0,0,0,32,0
524568,Bryan Borges,22/23,Lesão dos ligamentos laterais do joelho,2022-05-22,2023-01-01,225,30,193,0,0,0,0
634139,Hereda,25/26,Lesão no púbis,2025-07-10,2025-12-02,146,25,0,0,0,144,0
283863,Aílton,18/19,Lesão desconhecida,2018-09-05,2018-11-08,65,8,0,0,0,0,0
283863,Aílton,17/18,Lesão desconhecida,2018-02-19,2018-03-26,36,5,0,0,0,0,0
283863,Aílton,17/18,Problemas na tibiotársica,2018-01-03,2018-01-25,23,2,0,0,0,0,0
283863,Aílton,17/18,Fissura da banda,2017-09-29,2017-10-14,16,2,0,0,0,0,0
283863,Aílton,17/18,Problemas musculares,2017-08-10,2017-08-14,5,1,0,0,0,0,0
362835,Júnior Tavares,24/25,Lesão no joelho,2024-11-07,,674,25,0,0,1,0,0
362835,Júnior Tavares,19/20,Lesão desconhecida,2019-10-20,2019-12-19,61,7,0,0,0,0,0
519875,Jobson,20/21,Rotura dos ligamentos cruzados,2021-01-18,2021-08-01,196,50,0,0,0,0,0
638269,Rhaldney,23/24,Lesão muscular,2024-06-27,2024-07-06,10,2,0,0,10,0,0
220722,Eduardo,14/15,Problemas na panturrilha,2015-05-29,2015-06-14,17,3,0,0,0,0,0
102574,Jean Carlos,24/25,Lesão na coxa,2024-09-12,2024-10-19,38,4,0,0,38,0,0
102574,Jean Carlos,24/25,Entorse do tornozelo,2024-08-08,2024-08-17,10,2,0,0,10,0,0
102574,Jean Carlos,23/24,Lesão na panturrilha,2024-04-22,2024-06-19,59,5,0,0,59,0,0
177009,Geuvânio,22/23,Problemas musculares,2022-09-30,2022-10-20,21,3,21,0,0,0,0
177009,Geuvânio,20/21,Coronavírus,2020-11-20,2020-12-05,16,4,0,0,0,0,0
177009,Geuvânio,15/16,Lesão na coxa,2015-09-05,2015-10-17,43,10,0,0,0,0,0
437773,Leandro Carvalho,18/19,Constipação,2019-05-02,2019-05-06,5,1,0,0,0,0,0
437773,Leandro Carvalho,17/18,Meniskusschaden,2018-04-23,2018-06-20,59,12,0,0,0,0,0
638304,Julio Rodrigues,22/23,Problemas musculares,2022-10-06,2022-10-20,15,1,15,0,0,0,0
673830,Luis Phelipe,24/25,Operação,2025-06-21,2025-08-22,63,14,0,0,0,63,0
673830,Luis Phelipe,24/25,Lesão desconhecida,2024-11-22,2024-12-04,13,3,0,0,9,0,0
673830,Luis Phelipe,23/24,Fibra muscular rasgado,2024-03-31,2024-04-30,31,6,0,0,30,0,0
673830,Luis Phelipe,21/22,Lesão desconhecida,2022-01-27,2022-02-28,33,7,0,0,0,0,0
