mercado,liga,pos11,jogador,clube,idade,minutos,contrato,valor,nascido_em,passaporte,aderencia,aderencia_ajustada,nivel_overall,rank_na_liga,nota,nota_completa,nivel_bola_parada,nivel_fisico,criterios_com_dado,posse_est,Duelos def/90 PAdj,Aéreos/90 PAdj,Duelos of/90 PAdj,xG per 90,Goals per 90,xG,Goals,sul_americano,ocupa_vaga_estrangeiro,On loan,livre_2027,contrato_vencido
Sul-americano,Argentina B,GOL,M. Leguiza,Midland,33.0,2336,,0,Argentina,Argentina,65.9,50.8,66.3,10.0,58.6,True,0.0,,5,50.9,0.0,0.6,0.3,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina B,GOL,N. Galardi,Deportivo Maipú,24.0,2330,2028-12-31,0,Argentina,Argentina,73.4,53.0,63.4,11.0,58.2,True,0.0,,5,56.5,0.0,0.7,0.2,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Argentina B,ZE,A. Agüero,Deportivo Maipú,23.0,2330,,0,Argentina,Argentina,33.5,41.0,45.6,36.0,43.3,True,0.0,,7,56.5,5.8,4.5,0.7,0.0,0.0,0.7,0,True,True,sim,True,False
Sul-americano,Argentina B,ZD,E. Navarro,Ciudad de Bolívar,25.0,2310,2026-12-31,0,Argentina,Argentina,36.0,41.8,45.2,47.0,43.5,True,0.0,,7,41.6,3.8,4.0,1.4,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Argentina B,LD,H. Grana,All Boys,41.0,2280,2026-12-31,10000,Argentina,Argentina,63.4,50.0,35.2,33.0,42.6,True,0.0,,6,46.2,5.2,2.0,4.1,0.0,0.0,0.5,1,True,True,sim,True,False
Sul-americano,Argentina B,GOL,F. Monetti,Ferro Carril Oeste,37.0,2256,2026-12-31,75000,Argentina,"Argentina, Italy",49.5,45.8,60.9,12.0,53.3,True,0.0,,5,47.7,0.0,0.2,0.2,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina B,GOL,F. Rago,Atlanta,37.0,2251,2026-12-31,100000,Argentina,Argentina,41.2,43.4,52.3,25.0,47.9,True,0.0,,5,56.2,0.1,0.3,0.4,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina B,ZD,G. Cabral,Almirante Brown,40.0,2248,2026-12-31,500000,Argentina,"Argentina, Spain",46.1,44.8,48.4,36.0,46.6,True,0.0,,7,49.2,3.7,4.6,1.1,0.0,0.0,1.0,1,True,True,sim,True,False
Sul-americano,Argentina B,GOL,J. Enrico,San Telmo,24.0,2243,2027-12-31,0,Argentina,Argentina,67.8,51.3,71.0,7.0,61.2,True,0.0,,5,46.9,0.1,0.3,0.1,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Argentina B,GOL,M. Álvarez,Gimnasia Jujuy,37.0,2243,2027-12-31,300000,Argentina,Argentina,63.1,49.9,56.0,15.0,53.0,True,0.0,,5,62.7,0.2,0.6,0.2,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Argentina B,ZE,D. Franco,Los Andes,35.0,2237,2026-12-31,400000,Argentina,Argentina,60.1,49.0,53.0,13.0,51.0,True,0.0,,7,51.6,3.4,3.6,1.6,0.0,0.0,0.5,0,True,True,sim,True,False
Sul-americano,Argentina B,ZE,A. Kippes,Quilmes,32.0,2235,2026-12-31,325000,Argentina,Argentina,77.7,54.3,50.0,20.0,52.1,True,0.0,,7,52.5,4.4,5.7,1.2,0.1,0.0,1.5,1,True,True,sim,True,False
Sul-americano,Argentina B,GOL,E. González,Almagro,28.0,2232,2027-12-31,300000,Argentina,Argentina,47.2,45.2,49.3,30.0,47.3,True,0.0,,5,46.6,0.1,0.3,0.2,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Argentina B,GOL,A. Medina,Defensores de Belgrano,39.0,2229,2026-12-31,150000,Argentina,Argentina,59.1,48.7,59.1,14.0,53.9,True,0.0,,5,49.8,0.1,0.6,0.2,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina B,LE,A. Tabares,All Boys,25.0,2223,2027-12-31,100000,Argentina,Argentina,68.5,51.6,42.4,17.0,47.0,True,0.0,,6,46.2,6.2,2.8,2.8,0.1,0.1,1.4,3,True,True,sim,False,False
Sul-americano,Argentina B,ZE,F. Rasmussen,Colón,34.0,2219,2026-12-31,400000,Argentina,Argentina,31.4,40.4,48.7,25.0,44.6,True,0.0,,7,53.8,6.2,4.4,1.1,0.0,0.0,0.4,1,True,True,sim,True,False
Sul-americano,Argentina B,VOL,F. Obradovich,Ferro Carril Oeste,19.0,2218,2028-12-31,0,Argentina,Argentina,65.1,50.5,40.8,17.0,45.6,True,0.0,,6,47.7,8.2,1.9,3.6,0.0,0.1,0.3,2,True,True,sim,False,False
Sul-americano,Argentina B,LD,F. Malagueño,Colegiales,27.0,2209,2026-12-31,100000,Argentina,Argentina,63.0,49.9,34.7,35.0,42.3,True,0.0,,6,47.4,5.8,2.3,4.2,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Argentina B,VOL,T. Castro Ponce,Atlanta,25.0,2190,2027-12-31,100000,Argentina,Argentina,45.5,44.6,54.5,3.0,49.5,True,0.0,,6,56.2,6.2,2.6,4.2,0.1,0.0,1.8,0,True,True,sim,False,False
Sul-americano,Argentina B,GOL,Y. Bonnin,Deportivo Madryn,35.0,2184,2026-12-31,100000,Argentina,Argentina,51.9,46.6,53.7,22.0,50.1,True,0.0,,5,48.8,0.1,0.2,0.3,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina B,VOL,N. Yeri,Ciudad de Bolívar,34.0,2175,2026-12-31,0,Argentina,Argentina,53.2,47.0,43.8,13.0,45.4,True,0.0,,6,41.6,6.4,2.9,4.5,0.0,0.0,1.1,0,True,True,sim,True,False
Sul-americano,Argentina B,LD,M. Rueda,Patronato,28.0,2175,2026-12-31,350000,Argentina,Argentina,62.5,49.8,55.0,4.0,52.4,True,0.0,,6,45.9,5.6,2.1,4.8,0.0,0.2,0.6,5,True,True,sim,True,False
Sul-americano,Argentina B,EE,M. Lago,Colón,24.0,2172,2027-12-31,0,Argentina,Argentina,88.5,57.6,59.9,2.0,58.8,True,0.0,,6,53.8,4.8,2.3,11.0,0.3,0.5,8.0,11,True,True,sim,False,False
Sul-americano,Argentina B,ZD,M. Cortave,Almagro,34.0,2165,2026-12-31,250000,Argentina,"Argentina, Israel",36.9,42.1,44.9,50.0,43.5,True,0.0,,7,46.6,4.7,4.2,1.3,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Argentina B,ZE,E. Martínez,Ciudad de Bolívar,32.0,2163,2026-12-31,0,Argentina,Argentina,48.4,45.5,45.0,38.0,45.3,True,0.0,,7,41.6,3.8,5.7,1.0,0.1,0.0,1.8,0,True,True,sim,True,False
Sul-americano,Argentina B,LE,E. Wuattier,Atlético Rafaela,21.0,2161,2026-12-31,0,Argentina,Argentina,45.4,44.6,29.6,48.0,37.1,True,0.0,,6,41.3,4.3,1.9,3.9,0.0,0.0,0.4,0,True,True,sim,True,False
Sul-americano,Argentina B,CA,P. Chavarría,Racing Córdoba,38.0,2152,2026-12-31,125000,Argentina,"Argentina, Italy",49.8,45.9,36.6,46.0,41.3,True,0.0,,6,44.1,2.3,3.6,7.5,0.3,0.3,8.0,8,True,True,sim,True,False
Sul-americano,Argentina B,CA,M. Pino,Godoy Cruz,28.0,2149,2026-12-31,325000,Argentina,Argentina,41.0,43.3,37.5,41.0,40.4,True,0.0,,6,60.2,2.6,8.5,9.0,0.3,0.4,7.0,10,True,True,sim,True,False
Sul-americano,Argentina B,ZD,G. Cepeda,Midland,26.0,2142,,0,Argentina,Argentina,80.5,55.2,58.2,9.0,56.7,True,0.0,,7,50.9,5.3,7.2,0.9,0.1,0.0,1.6,0,True,True,sim,True,False
Sul-americano,Argentina B,ZE,M. Guanini,Gimnasia y Tiro,30.0,2131,2026-12-31,175000,Argentina,"Argentina, Spain",74.7,53.4,62.1,2.0,57.8,True,0.0,,7,49.1,4.1,4.9,1.6,0.1,0.1,1.4,2,True,True,sim,True,False
Sul-americano,Argentina B,ZE,A. Baldi,Tristán Suárez,24.0,2128,2026-12-31,300000,Argentina,Argentina,49.6,45.9,57.7,6.0,51.8,True,0.0,,7,52.5,6.8,6.2,2.7,0.0,0.0,1.0,1,True,True,sim,True,False
Sul-americano,Argentina B,GOL,J. Bigo,Tristán Suárez,28.0,2128,2026-12-31,25000,Argentina,Argentina,76.2,53.9,82.7,3.0,68.3,True,0.0,,5,52.5,0.0,0.4,0.4,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina B,GOL,L. Finochietto,Club Atlético Güemes,29.0,2128,2026-12-31,125000,Argentina,"Argentina, Italy",23.4,38.0,34.4,39.0,36.2,True,0.0,,5,54.8,0.0,0.1,0.2,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina B,ZE,V. Aguiñagalde,Temperley,21.0,2127,,0,Argentina,Argentina,35.3,41.6,47.8,27.0,44.7,True,0.0,,7,56.0,6.2,4.3,0.8,0.0,0.0,0.7,0,True,True,sim,True,False
Sul-americano,Argentina B,ZD,G. Cosaro,Gimnasia Jujuy,37.0,2125,2026-12-31,50000,Argentina,"Argentina, Italy",56.6,48.0,68.4,1.0,58.2,True,0.0,,7,62.7,5.9,6.0,0.8,0.1,0.0,1.7,1,True,True,sim,True,False
Sul-americano,Argentina B,CA,S. Sala,Club Atlético Güemes,24.0,2124,2027-12-31,75000,Argentina,Argentina,27.2,39.2,44.9,15.0,42.1,True,0.0,,6,54.8,4.8,5.2,8.1,0.1,0.1,2.5,3,True,True,sim,False,False
Sul-americano,Argentina B,VOL,F. Marín,Colegiales,28.0,2122,2026-12-31,125000,Argentina,Argentina,64.4,50.3,28.4,24.0,39.3,True,0.0,,6,47.4,11.1,5.5,2.6,0.0,0.0,0.9,0,True,True,sim,True,False
Sul-americano,Argentina B,GOL,M. Budiño,Colón,31.0,2120,2028-12-31,175000,Argentina,Argentina,29.7,39.9,51.5,28.0,45.7,True,0.0,,5,53.8,0.1,0.3,0.1,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Argentina B,EE,F. Saccone,Deportivo Maipú,24.0,2117,2027-12-31,0,Italy,Italy,80.0,55.0,44.3,14.0,49.6,True,0.0,,6,56.5,5.5,2.5,10.6,0.2,0.1,4.9,3,False,True,sim,False,False
Sul-americano,Argentina B,LD,M. Peinipil,Colón,27.0,2114,2026-12-31,0,Argentina,"Argentina, Italy",81.4,55.4,55.2,3.0,55.3,True,0.0,,6,53.8,4.4,2.7,1.4,0.0,0.0,0.4,1,True,True,sim,True,False
Sul-americano,Argentina B,LD,L. Faggioli,Deportivo Maipú,29.0,2110,,0,Argentina,Argentina,66.8,51.0,57.4,1.0,54.2,True,0.0,,6,56.5,9.0,4.0,4.3,0.1,0.1,1.3,2,True,True,sim,True,False
Sul-americano,Argentina B,ZE,K. Ceceri,San Miguel,30.0,2099,2026-12-31,75000,Argentina,Argentina,48.6,45.6,50.8,17.0,48.2,True,0.0,,7,45.2,4.4,6.2,1.1,0.0,0.1,0.6,2,True,True,sim,True,False
Sul-americano,Argentina B,ZD,A. Pérez,Agropecuario,35.0,2099,2026-12-31,175000,Argentina,Argentina,65.4,50.6,57.6,10.0,54.1,True,0.0,,7,55.3,3.5,4.5,0.7,0.0,0.0,0.3,1,True,True,sim,True,False
Sul-americano,Argentina B,CA,A. Quintana,Atlanta,34.0,2094,2026-12-31,175000,Argentina,Argentina,67.5,51.2,36.7,44.0,43.9,True,0.0,,6,56.2,4.3,6.5,10.0,0.4,0.3,8.7,6,True,True,sim,True,False
Sul-americano,Argentina B,MED,Juan Alesandroni,Club Atlético Mitre,37.0,2085,,75000,Argentina,Argentina,41.6,43.5,36.9,39.0,40.2,True,0.0,,6,48.6,6.9,2.2,1.9,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Argentina B,LD,G. Asís,Almagro,30.0,2067,2026-12-31,150000,Argentina,Argentina,52.4,46.7,36.8,30.0,41.8,True,0.0,,6,46.6,5.0,2.2,3.2,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Argentina B,ZD,J. Benítez,Estudiantes Caseros,32.0,2065,2027-12-31,0,Argentina,Argentina,59.0,48.7,51.4,27.0,50.0,True,0.0,,7,52.0,4.4,5.8,0.8,0.0,0.0,0.4,0,True,True,sim,False,False
Sul-americano,Argentina B,ZD,T. Lecanda,Agropecuario,24.0,2060,2026-12-31,0,Argentina,"Argentina, Spain",27.5,39.2,49.4,34.0,44.3,True,0.0,,7,55.3,7.0,3.7,1.8,0.0,0.0,0.7,1,True,True,sim,True,False
Sul-americano,Argentina B,LE,E. Ozuna,Ferro Carril Oeste,30.0,2057,2026-12-31,75000,Argentina,Argentina,49.4,45.8,46.9,8.0,46.3,True,0.0,,6,47.7,4.9,2.8,4.4,0.0,0.0,0.9,0,True,True,sim,True,False
Sul-americano,Argentina B,ED,F. Ardiles,Estudiantes Caseros,27.0,2053,2026-12-31,125000,Argentina,Argentina,52.5,46.8,50.0,11.0,48.4,True,0.0,,6,52.0,4.5,2.0,4.2,0.2,0.2,4.0,5,True,True,sim,True,False
Sul-americano,Argentina B,CA,M. Machado,Club Atlético Mitre,25.0,2051,,0,Argentina,Argentina,69.0,51.7,41.6,25.0,46.7,True,0.0,,6,48.6,1.9,5.2,5.7,0.4,0.4,8.7,10,True,True,sim,True,False
Sul-americano,Argentina B,MED,V. Poggi,Godoy Cruz,24.0,2043,2027-12-31,0,Uruguay,"Uruguay, Italy",70.2,52.1,52.9,6.0,52.5,True,0.0,,6,60.2,5.9,3.0,5.6,0.2,0.2,3.6,5,True,True,sim,False,False
Sul-americano,Argentina B,GOL,S. López,Los Andes,40.0,2040,,0,Argentina,Argentina,66.9,51.1,81.0,4.0,66.0,True,0.0,,5,51.6,0.1,0.4,0.1,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina B,ZD,Leonel Ortíz,Colegiales,24.0,2038,,0,Argentina,Argentina,64.5,50.3,55.7,14.0,53.0,True,0.0,,7,47.4,3.8,4.9,0.9,0.0,0.1,1.2,2,True,True,sim,True,False
Sul-americano,Argentina B,LE,M. Ramos,Agropecuario,32.0,2028,2026-12-31,75000,Argentina,Argentina,36.4,41.9,41.9,18.0,41.9,True,0.0,,6,55.3,8.1,1.9,3.0,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Argentina B,LD,L. Díaz Laharque,Midland,30.0,2018,2026-12-31,0,Argentina,Argentina,38.1,42.4,38.3,28.0,40.4,True,0.0,,6,50.9,6.0,2.6,2.4,0.0,0.1,1.0,2,True,True,sim,True,False
Sul-americano,Argentina B,LE,J. De La Reta,Deportivo Maipú,21.0,2015,2027-12-31,0,Argentina,Argentina,45.7,44.7,32.9,41.0,38.8,True,0.0,,6,56.5,6.1,2.9,3.4,0.0,0.0,0.2,0,True,True,sim,False,False
Sul-americano,Argentina B,VOL,H. Soria,Gimnasia Jujuy,36.0,2014,2026-12-31,125000,Uruguay,Uruguay,38.5,42.6,39.9,20.0,41.3,True,0.0,,6,62.7,7.8,2.3,1.4,0.0,0.1,0.6,2,True,True,sim,True,False
Sul-americano,Argentina B,LD,Alan Luque,Chaco For Ever,27.0,2013,2026-12-31,0,Argentina,Argentina,47.8,45.3,34.2,41.0,39.8,True,0.0,,6,44.1,5.6,3.2,2.5,0.0,0.0,0.5,0,True,True,sim,True,False
Sul-americano,Argentina B,MEI,M. Rogoski,Nueva Chicago,32.0,2013,2027-12-31,10000,Argentina,Argentina,47.1,45.1,52.6,8.0,48.8,True,18.4,,7,54.8,4.8,4.5,4.9,0.1,0.2,3.2,5,True,True,sim,False,False
Sul-americano,Argentina B,MED,N. Violini,Midland,26.0,2009,2027-12-31,0,Argentina,Argentina,49.3,45.8,32.6,53.0,39.2,True,0.0,,6,50.9,5.6,3.2,3.0,0.0,0.0,0.3,0,True,True,sim,False,False
Sul-americano,Argentina B,VOL,N. Previtali,Atlanta,31.0,2007,2027-12-31,275000,Argentina,Argentina,41.3,43.4,40.1,19.0,41.7,True,0.0,,6,56.2,5.6,2.5,2.5,0.1,0.1,2.2,3,True,True,sim,False,False
Sul-americano,Argentina B,LD,M. García,Atlanta,27.0,2000,2026-12-31,200000,Argentina,"Argentina, Italy",66.4,50.9,44.8,17.0,47.8,True,0.0,,6,56.2,9.8,2.3,2.0,0.0,0.0,0.5,0,True,True,sim,True,False
Sul-americano,Argentina B,ZD,A. Lamosa,Central Norte,24.0,1998,2027-12-31,0,Argentina,Argentina,30.8,40.2,45.6,46.0,42.9,True,0.0,,7,42.7,5.8,3.1,2.2,0.1,0.0,1.3,1,True,True,sim,False,False
Sul-americano,Argentina B,LE,L. Angelini,Temperley,31.0,1994,2026-12-31,0,Argentina,Argentina,48.1,45.4,44.9,13.0,45.1,True,0.0,,6,56.0,7.3,2.0,1.7,0.0,0.0,0.7,1,True,True,sim,True,False
Sul-americano,Argentina B,ZD,N. Ferreyra,San Martín Tucumán,33.0,1985,2026-12-31,300000,Argentina,"Argentina, Italy",63.8,50.1,54.3,19.0,52.2,True,0.0,,7,51.1,3.8,5.3,1.5,0.1,0.0,1.4,1,True,True,sim,True,False
Sul-americano,Argentina B,LE,F. Hanashiro,Colegiales,25.0,1980,2027-12-31,0,Argentina,Argentina,45.9,44.8,40.3,22.0,42.5,True,0.0,,6,47.4,4.8,2.2,5.0,0.0,0.0,0.4,1,True,True,sim,False,False
Sul-americano,Argentina B,ZD,David Valdez,Chaco For Ever,33.0,1967,2026-12-31,50000,Argentina,Argentina,32.1,40.6,48.2,38.0,44.4,True,0.0,,7,44.1,6.6,3.7,1.2,0.0,0.0,0.6,0,True,True,sim,True,False
Sul-americano,Argentina B,GOL,E. Vázquez,Central Norte,25.0,1965,2026-12-31,0,Argentina,Argentina,38.4,42.5,45.6,32.0,44.1,True,0.0,,5,42.7,0.2,0.6,0.1,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina B,ZE,E. Parnisari,San Martín Tucumán,36.0,1962,2026-12-31,100000,Argentina,Argentina,52.2,46.7,47.7,28.0,47.2,True,0.0,,7,51.1,5.6,4.6,1.0,0.0,0.0,1.1,0,True,True,sim,True,False
Sul-americano,Argentina B,ZD,B. Salvareschi,Deportivo Morón,27.0,1956,2027-12-31,200000,Argentina,Argentina,45.3,44.6,43.8,52.0,44.2,True,0.0,,7,51.2,4.2,4.2,0.4,0.0,0.0,0.5,0,True,True,sim,False,False
Sul-americano,Argentina B,EE,A. Hermoso,Acassuso,23.0,1950,2026-12-31,0,Argentina,Argentina,53.2,47.0,34.7,34.0,40.8,True,0.0,,6,43.4,3.0,2.1,8.4,0.2,0.2,3.9,4,True,True,sim,True,False
Sul-americano,Argentina B,VOL,G. Mansilla,Deportivo Maipú,29.0,1946,,50000,Argentina,Argentina,68.6,51.6,36.9,21.0,44.3,True,0.0,,6,56.5,4.6,3.2,1.8,0.0,0.0,0.5,1,True,True,sim,True,False
Sul-americano,Argentina B,LE,H. Zuliani,San Martín San Juan,23.0,1945,2026-12-31,0,Argentina,Argentina,69.8,51.9,58.6,2.0,55.3,True,0.0,,6,57.0,7.0,3.7,4.5,0.1,0.2,2.2,4,True,True,sim,True,False
Sul-americano,Argentina B,CA,A. Bonansea,Colón,30.0,1943,2026-12-31,150000,Argentina,Argentina,64.4,50.3,37.1,43.0,43.7,True,0.0,,6,53.8,2.2,12.4,8.4,0.4,0.3,7.8,6,True,True,sim,True,False
Sul-americano,Argentina B,ZD,I. Zafarana,All Boys,31.0,1942,2027-12-31,150000,Argentina,Argentina,67.0,51.1,55.9,13.0,53.5,True,0.0,,7,46.2,5.8,5.0,1.8,0.0,0.1,0.4,2,True,True,sim,False,False
Sul-americano,Argentina B,EE,F. Bustamante,Almagro,27.0,1938,2026-12-31,0,Argentina,Argentina,41.1,43.3,41.9,19.0,42.6,True,0.0,,6,46.6,4.4,0.8,16.6,0.1,0.1,1.2,2,True,True,sim,True,False
Sul-americano,Argentina B,ZE,N. Dematei,Gimnasia Jujuy,38.0,1937,2026-12-31,25000,Argentina,Argentina,46.4,44.9,69.0,1.0,57.0,True,0.0,,7,62.7,4.2,3.5,2.1,0.0,0.0,0.5,0,True,True,sim,True,False
Sul-americano,Argentina B,GOL,L. Acosta,Agropecuario,22.0,1934,2026-12-31,0,Argentina,Argentina,53.1,46.9,54.4,20.0,50.6,True,0.0,,5,55.3,0.0,0.8,0.4,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina B,MED,N. Del Priore,Tristán Suárez,29.0,1924,2026-12-31,75000,Argentina,"Argentina, Italy",44.2,44.3,39.6,33.0,42.0,True,0.0,,6,52.5,5.0,1.5,1.6,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Argentina B,MED,J. Marchioni,Almagro,33.0,1923,2026-12-31,450000,Argentina,Argentina,42.2,43.7,38.0,38.0,40.9,True,0.0,,6,46.6,5.2,2.6,3.3,0.0,0.0,0.4,1,True,True,sim,True,False
Sul-americano,Argentina B,ZD,L. Pollacchi,San Telmo,23.0,1922,2026-12-31,0,Argentina,Argentina,65.9,50.8,50.6,29.0,50.7,True,0.0,,7,46.9,6.4,6.2,1.2,0.0,0.0,1.0,0,True,True,sim,True,False
Sul-americano,Argentina B,LD,M. Vallejos,Quilmes,25.0,1922,2026-12-31,0,Argentina,Argentina,63.8,50.1,34.4,40.0,42.2,True,0.0,,6,52.5,5.8,3.6,2.2,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina B,ZD,P. Minissale,Club Atlético Mitre,25.0,1921,2026-12-31,300000,Argentina,Argentina,52.0,46.6,49.9,30.0,48.3,True,0.0,,7,48.6,5.6,4.0,1.5,0.0,0.0,0.3,0,True,True,sim,True,False
Sul-americano,Argentina B,ZD,P. Barrios,Colón,36.0,1920,2026-12-31,275000,Argentina,Argentina,55.3,47.6,57.0,11.0,52.3,True,0.0,,7,53.8,4.8,3.1,1.3,0.1,0.0,1.9,1,True,True,sim,True,False
Sul-americano,Argentina B,LE,J. Livera,Deportivo Morón,26.0,1910,,0,Argentina,Argentina,52.7,46.8,40.1,24.0,43.4,True,0.0,,6,51.2,4.9,2.2,1.9,0.0,0.0,0.4,1,True,True,sim,True,False
Sul-americano,Argentina B,MED,J. Gobetto,Deportivo Maipú,30.0,1900,,75000,Argentina,Argentina,25.1,38.5,34.6,46.0,36.5,True,0.0,,6,56.5,7.2,3.7,2.8,0.2,0.2,4.8,5,True,True,sim,True,False
Sul-americano,Argentina B,LD,N. Kihm,Ferro Carril Oeste,21.0,1884,2027-12-31,0,Argentina,Argentina,67.6,51.3,53.0,7.0,52.2,True,0.0,,6,47.7,6.2,2.2,4.9,0.1,0.0,1.4,1,True,True,sim,False,False
Sul-americano,Argentina B,MED,R. Castro,Agropecuario,33.0,1880,2026-12-31,325000,Argentina,"Argentina, Italy",55.2,47.6,41.2,29.0,44.4,True,0.0,,6,55.3,6.7,3.0,7.4,0.0,0.0,0.8,0,True,True,sim,True,False
Sul-americano,Argentina B,LE,L. Diarte,Deportivo Madryn,33.0,1880,2027-12-31,275000,Argentina,Argentina,50.0,46.0,33.8,38.0,39.9,True,0.0,,6,48.8,4.6,2.4,3.7,0.0,0.0,0.4,0,True,True,sim,False,False
Sul-americano,Argentina B,MED,M. Bonfigli,Deportivo Maipú,22.0,1880,,0,Argentina,Argentina,75.9,53.8,53.0,4.0,53.4,True,0.0,,6,56.5,5.4,2.2,8.4,0.1,0.2,2.0,5,True,True,sim,True,False
Sul-americano,Argentina B,MED,F. Sena,Estudiantes Caseros,29.0,1879,2026-12-31,0,Argentina,Argentina,57.1,48.1,48.2,15.0,48.2,True,0.0,,6,52.0,5.6,2.3,4.4,0.0,0.0,0.6,1,True,True,sim,True,False
Sul-americano,Argentina B,CA,Nazareno Fúnez,San Martín San Juan,25.0,1877,2027-12-31,0,Argentina,Argentina,47.8,45.3,42.2,24.0,43.8,True,0.0,,6,57.0,2.3,9.4,9.3,0.3,0.4,5.8,8,True,True,sim,False,False
Sul-americano,Argentina B,ZE,F. Meritello,Patronato,30.0,1876,2026-12-31,275000,Argentina,Argentina,66.3,50.9,46.4,32.0,48.6,True,0.0,,7,45.9,3.6,3.6,0.9,0.1,0.0,1.6,0,True,True,sim,True,False
Sul-americano,Argentina B,ZD,J. De Tomasso,Defensores de Belgrano,33.0,1875,2026-12-31,50000,Argentina,Argentina,53.5,47.0,54.8,18.0,50.9,True,0.0,,7,49.8,4.6,5.1,2.1,0.0,0.0,0.5,0,True,True,sim,True,False
Sul-americano,Argentina B,VOL,E. Brítez,San Telmo,25.0,1871,2026-12-31,0,Argentina,Argentina,30.1,40.0,40.3,18.0,40.1,True,0.0,,6,46.9,4.7,2.7,3.4,0.0,0.0,0.6,0,True,True,sim,True,False
Sul-americano,Argentina B,GOL,E. Mastrolía,Temperley,35.0,1867,2026-12-31,200000,Argentina,"Argentina, Italy",73.0,52.9,77.5,5.0,65.2,True,0.0,,5,56.0,0.0,0.4,0.0,0.0,0.0,0.0,0,True,True,sim,True,False
Sul-americano,Argentina B,VOL,I. Antonio,Colón,31.0,1862,2026-12-31,175000,Argentina,Argentina,23.1,37.9,42.1,14.0,40.0,True,0.0,,6,53.8,5.8,1.3,5.1,0.1,0.1,1.2,2,True,True,sim,True,False
Sul-americano,Argentina B,GOL,R. Ramírez,Godoy Cruz,30.0,1860,2027-12-31,275000,Argentina,Argentina,29.8,39.9,43.0,36.0,41.5,True,0.0,,5,60.2,0.1,0.4,0.3,0.0,0.0,0.0,0,True,True,sim,False,False
Sul-americano,Argentina B,CA,E. Aguirre,Defensores de Belgrano,34.0,1855,2026-12-31,300000,Argentina,Argentina,50.2,46.1,45.6,12.0,45.9,True,0.0,,6,49.8,2.8,3.9,7.2,0.2,0.1,5.0,2,True,True,sim,True,False
Sul-americano,Argentina B,ZE,F. Rivero,Colegiales,33.0,1850,,0,Argentina,Argentina,89.9,58.0,59.8,5.0,58.9,True,0.0,,7,47.4,5.7,5.0,1.6,0.2,0.2,3.1,3,True,True,sim,True,False
Sul-americano,Argentina B,MED,R. Uriburu,San Telmo,23.0,1846,2026-12-31,0,Argentina,Argentina,47.0,45.1,41.9,25.0,43.5,True,0.0,,6,46.9,4.6,2.6,6.2,0.1,0.0,1.3,0,True,True,sim,True,False
Sul-americano,Argentina B,ED,M. Mosqueira,Agropecuario,31.0,1839,2026-12-31,0,Argentina,Argentina,59.0,48.7,54.0,8.0,51.3,True,0.0,,6,55.3,6.6,3.2,10.6,0.2,0.0,3.3,1,True,True,sim,True,False
Sul-americano,Argentina B,ED,F. Rojas,Gimnasia y Tiro,25.0,1834,2026-12-31,0,Argentina,Argentina,45.5,44.6,35.1,37.0,39.8,True,0.0,,6,49.1,4.3,3.5,12.4,0.2,0.0,3.9,1,True,True,sim,True,False
Sul-americano,Argentina B,ZE,T. Rojas,Atlanta,24.0,1833,2026-12-31,0,Argentina,Argentina,33.3,41.0,49.2,24.0,45.1,True,0.0,,7,56.2,5.3,5.0,1.2,0.0,0.0,0.1,0,True,True,sim,True,False
Sul-americano,Argentina B,VOL,M. Burruchaga,Deportivo Morón,28.0,1827,2026-12-31,0,Argentina,Argentina,65.7,50.7,45.3,9.0,48.0,True,0.0,,6,51.2,7.9,5.4,4.7,0.1,0.0,1.2,1,True,True,sim,True,False
Sul-americano,Argentina B,EE,N. Solís,Deportivo Madryn,32.0,1827,2026-12-31,225000,Argentina,Argentina,30.6,40.2,50.0,6.0,45.1,True,0.0,,6,48.8,3.9,0.8,5.8,0.1,0.0,1.3,1,True,True,sim,True,False
