corte,modelo,familia,unidade,tipo_unidade,destino_ref,alvo,n_casos,n_total,fator_pp,ic95_lo,ic95_hi,p,q,selo,d_minimo_80,limiar_visivel_pp,poder_suficiente,quantos_do_bh_passaram
com_identidade_incoerente,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,duelos_90,60,775,-3.52,-10.26,2.39,0.27524,0.59261,sem diferença clara,0.38,10.35,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,duelos_aereos_90,60,775,-2.32,-9.71,4.48,0.55581,0.68185,sem diferença clara,0.38,11.0,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,dribles_90,60,775,3.63,-4.05,12.43,0.39507,0.59261,sem diferença clara,0.38,11.15,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,aceleracoes_90,60,775,1.94,-5.39,9.38,0.63,0.68727,sem diferença clara,0.38,12.68,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,remates_90,60,775,-2.69,-11.23,8.03,0.56821,0.68185,sem diferença clara,0.38,12.96,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,passes_progressivos_90,60,775,1.1,-6.96,9.66,0.78158,0.78158,sem diferença clara,0.38,11.57,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,passes_recebidos_90,60,775,12.21,4.29,20.2,0.00185,0.02219,firme,0.38,12.83,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,toques_area_90,60,775,9.48,0.2,18.33,0.04253,0.17014,pode ser sorte,0.38,13.47,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,xg_90,60,775,4.7,-3.99,15.96,0.36176,0.59261,sem diferença clara,0.38,14.39,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,passes_chave_90,60,775,8.16,-2.15,19.29,0.11849,0.35548,sem diferença clara,0.38,14.63,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,passes_90,60,775,8.84,0.7,17.28,0.03085,0.17014,pode ser sorte,0.38,12.67,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,acoes_def_90,60,775,-4.84,-13.27,3.06,0.30144,0.59261,sem diferença clara,0.38,12.23,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA ACIMA,faixa,Brasil B,FAMILIA (média dos indicadores),60,775,3.06,-0.14,6.31,0.05794,,sem diferença clara,0.38,5.43,False,1
com_identidade_incoerente,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,duelos_90,34,775,-4.56,-16.98,7.76,0.43472,0.71746,sem diferença clara,0.49,13.35,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,duelos_aereos_90,34,775,1.38,-8.01,12.62,0.78665,0.78665,sem diferença clara,0.49,14.18,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,dribles_90,34,775,2.26,-7.94,12.9,0.63664,0.75686,sem diferença clara,0.49,14.38,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,aceleracoes_90,34,775,-4.01,-17.29,7.18,0.50508,0.71746,sem diferença clara,0.49,16.36,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,remates_90,34,775,-6.54,-19.21,7.46,0.3609,0.71746,sem diferença clara,0.49,16.72,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,passes_progressivos_90,34,775,3.71,-6.35,13.15,0.44002,0.71746,sem diferença clara,0.49,14.91,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,passes_recebidos_90,34,775,10.54,0.26,21.85,0.05857,0.35144,sem diferença clara,0.49,16.55,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,toques_area_90,34,775,2.44,-10.48,14.73,0.69379,0.75686,sem diferença clara,0.49,17.37,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,xg_90,34,775,-5.57,-21.0,9.56,0.45681,0.71746,sem diferença clara,0.49,18.56,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,passes_chave_90,34,775,3.88,-7.97,17.0,0.53809,0.71746,sem diferença clara,0.49,18.86,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,passes_90,34,775,10.87,1.58,21.88,0.03201,0.35144,pode ser sorte,0.49,16.34,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,acoes_def_90,34,775,-5.55,-18.24,8.25,0.42114,0.71746,sem diferença clara,0.49,15.77,False,
com_identidade_incoerente,S1_selecao,volume,FAIXA PAREADO,faixa,Brasil B,FAMILIA (média dos indicadores),34,775,0.74,-3.56,5.23,0.7517,,sem diferença clara,0.49,7.0,False,0
com_identidade_incoerente,S1_selecao,volume,Portugal A,liga,Brasil B,duelos_90,16,775,-8.92,-22.54,4.01,0.20339,0.47301,sem diferença clara,0.71,19.34,False,
com_identidade_incoerente,S1_selecao,volume,Portugal A,liga,Brasil B,duelos_aereos_90,16,775,-7.35,-24.07,8.09,0.38264,0.50252,sem diferença clara,0.71,20.55,False,
com_identidade_incoerente,S1_selecao,volume,Portugal A,liga,Brasil B,dribles_90,16,775,6.56,-11.04,25.63,0.4349,0.50252,sem diferença clara,0.71,20.84,False,
com_identidade_incoerente,S1_selecao,volume,Portugal A,liga,Brasil B,aceleracoes_90,16,775,26.24,9.04,47.66,0.00628,0.07539,pode ser sorte,0.71,23.7,True,
com_identidade_incoerente,S1_selecao,volume,Portugal A,liga,Brasil B,remates_90,16,775,-8.15,-22.3,9.89,0.34517,0.50252,sem diferença clara,0.71,24.22,False,
com_identidade_incoerente,S1_selecao,volume,Portugal A,liga,Brasil B,passes_progressivos_90,16,775,9.05,-4.63,22.05,0.18153,0.47301,sem diferença clara,0.71,21.61,False,
com_identidade_incoerente,S1_selecao,volume,Portugal A,liga,Brasil B,passes_recebidos_90,16,775,15.31,-0.53,29.14,0.03551,0.14204,pode ser sorte,0.71,23.97,False,
com_identidade_incoerente,S1_selecao,volume,Portugal A,liga,Brasil B,toques_area_90,16,775,9.83,-6.34,29.46,0.2893,0.49595,sem diferença clara,0.71,25.16,False,
com_identidade_incoerente,S1_selecao,volume,Portugal A,liga,Brasil B,xg_90,16,775,5.28,-12.85,24.37,0.57409,0.57409,sem diferença clara,0.71,26.89,False,
