temporada,leitura,nivel,unidade,pilar,familia,comparacao,corte,recorte_extra,normalizacao,medida,medida_nome,indicador,nome,n_a,n_b,clubes_a,clubes_b,cru_a,cru_b,dif_bruta,d,ic95_lo,ic95_hi,p,q,n_testes_na_familia,q_por_medida,selo_por_medida,d_minimo_80_linhas,d_minimo_80_clubes,poder_suficiente,abaixo_do_piso,selo,porta_roda,porta_rho_parcial,porta_p,confianca,confianca_motivo
2026,teste_2026,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_count_p90,Número de sprints por 90,4,4,4,4,8.726,8.524,0.202,-0.103,-2.11,1.28,0.88868,0.94793,16,0.88868,sem diferença clara,2.38,2.38,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_distance_p90,Distância em sprint por 90 (m),4,4,4,4,164.656,174.92,-10.264,-0.5,-4.35,0.75,0.50646,0.81922,16,0.63937,sem diferença clara,2.38,2.38,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,clube_temporada,clube-temporada (calendário cheio),resultado_col,resultado_col_x_ST,ST,sem_cobertura_baixa,,posto_no_ano,delta_turno,returno menos turno — sustentar ao longo da temporada,pontos_jogo,Pontos por jogo,3,3,3,3,0.368,0.241,0.127,0.601,-1.04,2.56,0.50648,0.50648,3,0.50648,sem diferença clara,3.0,3.0,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,clube_temporada,clube-temporada (calendário cheio),resultado_col,resultado_col_x_ST,ST,sem_cobertura_baixa,,posto_no_ano,returno,nível no 2º turno (rodadas 20+),pontos_jogo,Pontos por jogo,3,3,3,3,2.0,1.714,0.286,1.142,0.12,4.23,0.26727,0.50648,3,0.26727,sem diferença clara,3.0,3.0,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),distance_p90,Distância por 90 min (m),3,3,3,3,9360.575,9675.686,-315.111,-0.085,-11.07,1.26,0.92215,1.0,8,1.0,sem diferença clara,3.0,3.0,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),hi_distance_p90,Distância em alta intensidade por 90 (m),3,3,3,3,640.964,662.983,-22.019,-0.086,-4.32,1.61,0.92235,1.0,8,1.0,sem diferença clara,3.0,3.0,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),high_accel_p90,Acelerações fortes por 90,3,3,3,3,6.39,5.811,0.579,0.924,-0.57,5.72,0.32994,1.0,8,1.0,sem diferença clara,3.0,3.0,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),m_per_min,Metros por minuto,3,3,3,3,104.006,107.508,-3.502,-0.085,-10.22,1.89,0.92215,1.0,8,1.0,sem diferença clara,3.0,3.0,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,clube_temporada,clube-temporada (calendário cheio),resultado_col,resultado_col_x_ST,ST,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),pontos_jogo,Pontos por jogo,3,3,3,3,1.632,1.474,0.158,0.756,-0.68,6.19,0.43909,0.50648,3,0.43909,sem diferença clara,3.0,3.0,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),psv99,PSV-99 do jogador no jogo (km/h),3,3,3,3,28.787,28.523,0.264,0.044,-1.28,6.97,0.96007,1.0,8,1.0,sem diferença clara,3.0,3.0,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),running_distance_p90,Distância em corrida por 90 (m),3,3,3,3,1229.511,1299.636,-70.125,-0.0,-4.53,1.4,1.0,1.0,8,1.0,sem diferença clara,3.0,3.0,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_count_p90,Número de sprints por 90,3,3,3,3,8.917,7.842,1.075,0.116,-1.62,2.49,0.89388,1.0,8,1.0,sem diferença clara,3.0,3.0,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,clube_temporada,clube-temporada,fisico_col,fisico_col_x_ST,ST,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_distance_p90,Distância em sprint por 90 (m),3,3,3,3,162.503,172.968,-10.465,-0.259,-4.57,1.15,0.76771,1.0,8,1.0,sem diferença clara,3.0,3.0,0,1,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,distance_p90,Distância por 90 min (m),41,138,4,11,-239.871,-72.412,-167.459,-0.335,-1.09,0.27,0.06839,0.27356,16,0.15959,sem diferença clara,0.5,1.77,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,hi_distance_p90,Distância em alta intensidade por 90 (m),41,138,4,11,-63.366,-8.811,-54.555,-0.245,-0.6,0.07,0.17879,0.47609,16,0.2503,sem diferença clara,0.5,1.77,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,high_accel_p90,Acelerações fortes por 90,41,138,4,11,-0.875,0.056,-0.931,-0.693,-0.93,-0.46,0.00011,0.00176,16,0.00075,firme,0.5,1.77,0,0,firme,0,,,provável,passa no BH da família; a porta temporal não roda nesta medida (a medida já contém o 2º turno)
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,m_per_min,Metros por minuto,41,138,4,11,-2.663,-0.805,-1.858,-0.335,-1.14,0.29,0.06805,0.27356,16,0.15959,sem diferença clara,0.5,1.77,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,psv99,PSV-99 do jogador no jogo (km/h),65,213,4,11,-0.427,0.0,-0.427,-0.303,-0.56,-0.04,0.04705,0.27356,16,0.04705,firme,0.4,1.77,0,0,pode ser sorte,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,running_distance_p90,Distância em corrida por 90 (m),41,138,4,11,-102.53,-37.302,-65.228,-0.151,-0.74,0.28,0.41686,0.55581,16,0.41686,sem diferença clara,0.5,1.77,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_count_p90,Número de sprints por 90,41,138,4,11,-0.711,0.069,-0.78,-0.294,-0.57,0.02,0.11373,0.36394,16,0.19904,sem diferença clara,0.5,1.77,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_distance_p90,Distância em sprint por 90 (m),41,138,4,11,-17.54,-3.132,-14.408,-0.2,-0.52,0.1,0.29615,0.52649,16,0.3455,sem diferença clara,0.5,1.77,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),distance_p90,Distância por 90 min (m),80,201,4,12,9667.72,9646.506,21.214,0.077,-0.23,0.4,0.55723,0.63683,16,0.6501,sem diferença clara,0.37,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),hi_distance_p90,Distância em alta intensidade por 90 (m),80,201,4,12,725.144,686.316,38.828,0.128,-0.1,0.34,0.33474,0.53558,16,0.6501,sem diferença clara,0.37,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),high_accel_p90,Acelerações fortes por 90,80,201,4,12,6.28,6.195,0.085,0.167,-0.06,0.41,0.20829,0.47609,16,0.6501,sem diferença clara,0.37,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),m_per_min,Metros por minuto,80,201,4,12,107.419,107.182,0.237,0.077,-0.22,0.39,0.55721,0.63683,16,0.6501,sem diferença clara,0.37,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),psv99,PSV-99 do jogador no jogo (km/h),111,291,4,12,28.4,28.633,-0.233,-0.052,-0.2,0.08,0.64724,0.69039,16,0.64724,sem diferença clara,0.31,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),running_distance_p90,Distância em corrida por 90 (m),80,201,4,12,1275.157,1295.179,-20.022,0.032,-0.2,0.28,0.80729,0.80729,16,0.80729,sem diferença clara,0.37,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_count_p90,Número de sprints por 90,80,201,4,12,9.287,8.28,1.007,0.159,-0.04,0.34,0.24071,0.48142,16,0.6501,sem diferença clara,0.37,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,com,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_distance_p90,Distância em sprint por 90 (m),80,201,4,12,176.049,153.119,22.93,0.111,-0.13,0.33,0.40563,0.55581,16,0.6501,sem diferença clara,0.37,1.74,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,distance_p90,Distância por 90 min (m),13,110,1,8,-29.477,-88.468,58.991,0.323,-0.15,0.88,0.31195,0.54744,16,0.47901,sem diferença clara,0.83,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,hi_distance_p90,Distância em alta intensidade por 90 (m),13,110,1,8,-65.095,-14.397,-50.698,-0.361,-0.73,0.0,0.34215,0.54744,16,0.47901,sem diferença clara,0.83,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,high_accel_p90,Acelerações fortes por 90,13,110,1,8,-0.253,-0.012,-0.241,-0.462,-0.65,-0.26,0.12957,0.51828,16,0.47901,sem diferença clara,0.83,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,m_per_min,Metros por minuto,13,110,1,8,-0.327,-0.981,0.654,0.321,-0.2,0.9,0.31449,0.54744,16,0.47901,sem diferença clara,0.83,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,psv99,PSV-99 do jogador no jogo (km/h),16,163,1,8,-0.789,-0.05,-0.739,-0.514,-0.71,-0.36,0.09027,0.51828,16,0.09027,sem diferença clara,0.74,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,running_distance_p90,Distância em corrida por 90 (m),13,110,1,8,-49.568,-37.302,-12.266,0.156,-0.29,0.68,0.64442,0.76636,16,0.67271,sem diferença clara,0.83,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_count_p90,Número de sprints por 90,13,110,1,8,-0.925,-0.15,-0.775,-0.343,-0.57,-0.12,0.33032,0.54744,16,0.47901,sem diferença clara,0.83,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_distance_p90,Distância em sprint por 90 (m),13,110,1,8,-22.688,-4.359,-18.329,-0.168,-0.47,0.12,0.67271,0.76636,16,0.67271,sem diferença clara,0.83,2.53,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),distance_p90,Distância por 90 min (m),18,152,1,9,9654.895,9587.602,67.293,0.187,-0.03,0.47,0.42289,0.56385,16,0.49338,sem diferença clara,0.7,2.46,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),hi_distance_p90,Distância em alta intensidade por 90 (m),18,152,1,9,756.677,669.671,87.006,0.325,0.2,0.48,0.19736,0.52629,16,0.34538,sem diferença clara,0.7,2.46,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),high_accel_p90,Acelerações fortes por 90,18,152,1,9,6.876,5.951,0.925,0.462,0.33,0.6,0.07039,0.51828,16,0.34538,sem diferença clara,0.7,2.46,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),m_per_min,Metros por minuto,18,152,1,9,107.275,106.529,0.746,0.188,-0.03,0.47,0.42147,0.56385,16,0.49338,sem diferença clara,0.7,2.46,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),psv99,PSV-99 do jogador no jogo (km/h),25,219,1,9,28.46,28.617,-0.157,0.014,-0.11,0.12,0.94707,0.94707,16,0.94707,sem diferença clara,0.59,2.46,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),running_distance_p90,Distância em corrida por 90 (m),18,152,1,9,1242.71,1276.785,-34.075,0.087,-0.04,0.22,0.71846,0.76636,16,0.71846,sem diferença clara,0.7,2.46,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_count_p90,Número de sprints por 90,18,152,1,9,10.404,8.137,2.267,0.349,0.18,0.5,0.17628,0.52629,16,0.34538,sem diferença clara,0.7,2.46,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_cobertura_baixa,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_distance_p90,Distância em sprint por 90 (m),18,152,1,9,188.767,148.458,40.309,0.413,0.25,0.56,0.10733,0.51828,16,0.34538,sem diferença clara,0.7,2.46,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,distance_p90,Distância por 90 min (m),33,114,3,9,-228.048,-79.421,-148.627,-0.187,-1.05,0.53,0.36799,0.54365,16,0.43605,sem diferença clara,0.56,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,hi_distance_p90,Distância em alta intensidade por 90 (m),33,114,3,9,-78.464,-9.891,-68.573,-0.222,-0.62,0.14,0.28493,0.54365,16,0.43605,sem diferença clara,0.56,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,high_accel_p90,Acelerações fortes por 90,33,114,3,9,-0.963,0.089,-1.052,-0.732,-1.04,-0.46,0.00042,0.00672,16,0.00294,firme,0.56,2.07,0,0,firme,0,,,provável,passa no BH da família; a porta temporal não roda nesta medida (a medida já contém o 2º turno)
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,m_per_min,Metros por minuto,33,114,3,9,-2.537,-0.881,-1.656,-0.188,-1.07,0.49,0.36622,0.54365,16,0.43605,sem diferença clara,0.56,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,psv99,PSV-99 do jogador no jogo (km/h),51,175,3,9,-0.427,-0.118,-0.309,-0.27,-0.6,0.08,0.11674,0.54365,16,0.11674,sem diferença clara,0.45,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,running_distance_p90,Distância em corrida por 90 (m),33,114,3,9,-50.604,-30.763,-19.841,-0.023,-0.49,0.44,0.91325,0.91325,16,0.91325,sem diferença clara,0.56,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_count_p90,Número de sprints por 90,33,114,3,9,-0.925,0.006,-0.931,-0.366,-0.6,-0.15,0.08461,0.54365,16,0.29613,sem diferença clara,0.56,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,sprint_distance_p90,Distância em sprint por 90 (m),33,114,3,9,-17.54,-3.468,-14.072,-0.193,-0.56,0.16,0.37376,0.54365,16,0.43605,sem diferença clara,0.56,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),distance_p90,Distância por 90 min (m),62,147,3,9,9714.196,9593.745,120.451,0.139,-0.22,0.48,0.34245,0.54365,16,0.58182,sem diferença clara,0.43,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),hi_distance_p90,Distância em alta intensidade por 90 (m),62,147,3,9,740.168,675.369,64.799,0.168,-0.1,0.41,0.27118,0.54365,16,0.58182,sem diferença clara,0.43,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),high_accel_p90,Acelerações fortes por 90,62,147,3,9,6.305,6.1,0.205,0.208,-0.07,0.46,0.16969,0.54365,16,0.58182,sem diferença clara,0.43,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),m_per_min,Metros por minuto,62,147,3,9,107.935,106.598,1.337,0.139,-0.2,0.49,0.34263,0.54365,16,0.58182,sem diferença clara,0.43,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),psv99,PSV-99 do jogador no jogo (km/h),83,215,3,9,28.3,28.556,-0.256,-0.054,-0.18,0.08,0.68425,0.72987,16,0.68425,sem diferença clara,0.36,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),running_distance_p90,Distância em corrida por 90 (m),62,147,3,9,1318.533,1286.266,32.267,0.1,-0.13,0.34,0.49871,0.6138,16,0.58182,sem diferença clara,0.43,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_count_p90,Número de sprints por 90,62,147,3,9,9.287,8.305,0.982,0.123,-0.11,0.34,0.42673,0.56897,16,0.58182,sem diferença clara,0.43,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_CM,CM,sem_fronteira,,posto_no_ano,turno,nível no 1º turno (rodadas 1–19),sprint_distance_p90,Distância em sprint por 90 (m),62,147,3,9,176.049,153.119,22.93,0.079,-0.21,0.34,0.6049,0.69131,16,0.6049,sem diferença clara,0.43,2.07,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
2026,teste_2026,jogador_jogo,jogador-temporada (dentro do jogador),fisico_ind,fisico_ind_x_SM,SM,com,,posto_no_ano,delta_descanso,jogo com menos de 4 dias de descanso menos jogo normal,distance_p90,Distância por 90 min (m),38,138,3,11,-153.411,-72.412,-80.999,-0.115,-0.73,0.51,0.47621,0.84088,16,0.72481,sem diferença clara,0.52,1.99,0,0,sem diferença clara,0,,,indício,não passa no BH da família e a porta não sustenta
