subamostra,setor,comparacao,fronteira,familia,indicador,nome,n_a,n_b,clubes_a,clubes_b,pct_a,pct_b,cru_a,cru_b,d,ic95_lo,ic95_hi,p,q,d_minimo_80,poder_suficiente,selo,passou_bh,passou_bh_nos_dois_cortes,confianca_do_achado
sem_identidade_marcada,Volante,SM,sem,volume,m_per_min,Metros por minuto,12,37,7,17,60.6,52.0,112.395,111.27,0.226,-0.4,0.9,0.4762,0.59525,0.95,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Volante,SM,sem,volume,m_per_min_tip,Metros por minuto COM a bola,12,37,7,17,50.9,56.0,141.265,141.11,-0.038,-0.73,0.59,0.9109,0.9109,0.95,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Volante,SM,sem,volume,m_per_min_otip,Metros por minuto SEM a bola,12,37,7,17,58.2,50.0,160.95,160.23,0.246,-0.56,1.12,0.45551,0.59525,0.95,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Volante,SM,sem,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),12,37,7,17,63.8,44.0,596.46,545.86,0.539,-0.11,1.29,0.10925,0.16387,0.95,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Volante,SM,sem,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,12,37,7,17,70.0,45.0,48.945,44.08,0.615,0.01,1.34,0.07217,0.16387,0.95,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Volante,SM,sem,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),12,37,7,17,66.4,40.0,471.96,433.06,0.541,-0.11,1.24,0.09973,0.16387,0.95,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Volante,SM,sem,alta_intensidade,high_accel_p90,Acelerações fortes por 90,12,37,7,17,58.8,40.7,4.84,4.45,0.41,-0.05,0.87,0.1746,0.20952,0.95,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Volante,SM,sem,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),12,37,7,17,67.1,36.0,236.505,162.68,0.707,-0.05,1.54,0.03144,0.16387,0.95,False,pode ser sorte,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Volante,SM,sem,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),12,37,7,17,66.2,52.2,490.565,473.66,0.34,-0.38,1.12,0.291,0.291,0.95,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Volante,SM,sem,sprints,sprint_distance_p90,Distância em sprint por 90 (m),12,37,7,17,71.4,45.0,132.57,110.6,0.564,-0.01,1.17,0.08031,0.16061,0.95,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Volante,SM,sem,sprints,sprint_count_p90,Número de sprints por 90,12,37,7,17,71.4,43.5,6.755,5.37,0.648,0.02,1.34,0.0576,0.16061,0.95,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Volante,SM,sem,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,12,37,7,17,57.2,31.2,1.94,1.18,0.505,-0.22,1.34,0.15631,0.17317,0.95,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Volante,SM,sem,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,12,37,7,17,74.5,48.0,5.05,3.96,0.464,-0.19,1.18,0.17317,0.17317,0.95,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Volante,SM,sem,velocidade_maxima,psv99,PSV-99 da temporada (km/h),12,37,7,17,59.8,52.0,27.83,27.59,0.225,-0.4,0.9,0.49935,0.49935,0.95,False,sem diferença clara,False,False,indício
sem_identidade_marcada,Volante,SM,sem,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),12,37,7,17,60.8,55.6,30.3,30.0,0.268,-0.5,0.94,0.40922,0.49935,0.95,False,sem diferença clara,False,False,indício
sem_identidade_marcada,Meia,SM,com,volume,distance_p90,Distância por 90 min (m),25,67,15,24,61.1,45.8,10068.6,9998.02,0.346,-0.15,0.91,0.1608,0.20148,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,volume,running_distance_p90,Distância em corrida por 90 min (m),25,67,15,24,62.9,40.3,1447.17,1400.83,0.489,0.03,1.03,0.04555,0.14236,0.66,False,pode ser sorte,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,volume,m_per_min,Metros por minuto,25,67,15,24,61.1,45.8,111.87,111.09,0.345,-0.14,0.92,0.16118,0.20148,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,volume,m_per_min_tip,Metros por minuto COM a bola,25,67,15,24,58.6,42.9,143.74,143.8,0.204,-0.3,0.77,0.40625,0.40625,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,volume,m_per_min_otip,Metros por minuto SEM a bola,25,67,15,24,79.2,44.3,163.61,154.28,0.475,-0.05,1.15,0.05694,0.14236,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),25,67,15,24,55.6,53.0,693.65,695.3,0.107,-0.38,0.56,0.65661,0.96114,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,25,67,15,24,45.8,54.3,56.73,58.5,0.049,-0.4,0.52,0.83785,0.96114,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),25,67,15,24,56.9,50.0,561.14,546.54,0.183,-0.2,0.65,0.45571,0.96114,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,alta_intensidade,high_accel_p90,Acelerações fortes por 90,25,67,15,24,37.9,47.9,5.31,5.58,-0.056,-0.53,0.41,0.80974,0.96114,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),25,67,15,24,51.4,48.3,387.99,385.73,-0.011,-0.55,0.59,0.96114,0.96114,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),25,67,15,24,79.3,51.4,523.94,433.38,0.495,0.05,1.06,0.05503,0.33019,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,sprints,sprint_distance_p90,Distância em sprint por 90 (m),25,67,15,24,52.8,53.4,152.07,156.95,-0.074,-0.53,0.39,0.75159,0.96309,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,sprints,sprint_count_p90,Número de sprints por 90,25,67,15,24,56.9,51.4,7.9,8.45,0.011,-0.43,0.48,0.96309,0.96309,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,25,67,15,24,50.0,50.0,4.01,4.04,-0.063,-0.66,0.47,0.78008,0.96309,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,25,67,15,24,62.9,50.0,5.12,4.4,0.244,-0.06,0.61,0.32,0.96309,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,velocidade_maxima,psv99,PSV-99 da temporada (km/h),25,67,15,24,51.5,59.7,28.32,28.43,-0.099,-0.58,0.33,0.6697,0.6697,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,com,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),25,67,15,24,52.1,60.3,30.54,30.7,-0.155,-0.58,0.25,0.47492,0.6697,0.66,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,volume,distance_p90,Distância por 90 min (m),14,44,8,19,63.6,36.2,10162.355,9938.71,0.411,-0.4,1.31,0.22804,0.29712,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,volume,running_distance_p90,Distância em corrida por 90 min (m),14,44,8,19,62.1,34.1,1437.89,1392.87,0.478,-0.21,1.18,0.14399,0.29712,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,volume,m_per_min,Metros por minuto,14,44,8,19,63.6,36.2,112.915,110.43,0.414,-0.34,1.33,0.22509,0.29712,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,volume,m_per_min_tip,Metros por minuto COM a bola,14,44,8,19,49.5,43.0,144.4,144.27,0.212,-0.61,1.12,0.53475,0.53475,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,volume,m_per_min_otip,Metros por minuto SEM a bola,14,44,8,19,81.1,38.8,163.66,154.095,0.411,-0.37,1.29,0.2377,0.29712,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),14,44,8,19,53.5,55.9,693.1,722.39,-0.062,-0.83,0.74,0.85643,0.91672,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,14,44,8,19,53.2,57.2,58.985,59.985,-0.081,-0.81,0.69,0.81065,0.91672,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),14,44,8,19,54.9,53.0,545.03,554.45,0.035,-0.64,0.8,0.91672,0.91672,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,alta_intensidade,high_accel_p90,Acelerações fortes por 90,14,44,8,19,43.9,58.0,5.5,6.02,-0.06,-0.83,0.7,0.85452,0.91672,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),14,44,8,19,61.2,55.4,450.94,423.575,-0.176,-1.06,0.71,0.61692,0.91672,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),14,44,8,19,81.8,44.2,528.625,440.095,0.516,-0.17,1.31,0.13646,0.81875,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,sprints,sprint_distance_p90,Distância em sprint por 90 (m),14,44,8,19,60.4,64.0,166.525,185.675,-0.147,-0.92,0.67,0.66855,0.67707,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,sprints,sprint_count_p90,Número de sprints por 90,14,44,8,19,54.7,62.3,8.635,9.365,-0.144,-0.93,0.66,0.67707,0.67707,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,14,44,8,19,52.9,56.6,4.485,4.725,-0.268,-1.27,0.65,0.43991,0.67707,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,14,44,8,19,69.3,62.2,5.46,5.045,0.254,-0.14,0.78,0.42264,0.67707,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,velocidade_maxima,psv99,PSV-99 da temporada (km/h),14,44,8,19,61.1,66.3,28.64,28.855,-0.246,-0.95,0.42,0.45937,0.45937,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Meia,SM,sem,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),14,44,8,19,53.3,64.1,30.66,30.95,-0.342,-1.07,0.3,0.26103,0.45937,0.87,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,volume,distance_p90,Distância por 90 min (m),14,51,10,17,56.7,45.0,9936.965,9782.12,0.271,-0.36,0.94,0.39419,0.49273,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,volume,running_distance_p90,Distância em corrida por 90 min (m),14,51,10,17,58.9,47.4,1393.555,1352.8,0.322,-0.35,0.97,0.30357,0.49273,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,volume,m_per_min,Metros por minuto,14,51,10,17,56.7,45.0,110.41,108.69,0.271,-0.37,0.91,0.39419,0.49273,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,volume,m_per_min_tip,Metros por minuto COM a bola,14,51,10,17,36.1,46.7,140.175,142.86,-0.087,-0.65,0.44,0.79212,0.79212,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,volume,m_per_min_otip,Metros por minuto SEM a bola,14,51,10,17,75.7,52.6,151.365,144.77,0.391,-0.36,1.17,0.24638,0.49273,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),14,51,10,17,59.1,42.3,890.18,816.83,0.373,-0.15,0.9,0.24711,0.47041,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,14,51,10,17,57.6,46.2,74.64,70.74,0.322,-0.21,0.88,0.2899,0.47041,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),14,51,10,17,60.0,50.0,634.855,609.83,0.292,-0.27,0.86,0.39201,0.47041,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,alta_intensidade,high_accel_p90,Acelerações fortes por 90,14,51,10,17,30.8,50.0,7.57,7.88,-0.243,-0.72,0.28,0.37704,0.47041,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),14,51,10,17,49.9,50.0,542.185,547.61,-0.099,-0.65,0.39,0.75245,0.75245,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),14,51,10,17,67.9,46.2,490.975,459.01,0.362,-0.41,1.19,0.2718,0.47041,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,sprints,sprint_distance_p90,Distância em sprint por 90 (m),14,51,10,17,62.5,46.7,272.755,220.78,0.264,-0.22,0.74,0.35408,0.4721,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,sprints,sprint_count_p90,Número de sprints por 90,14,51,10,17,60.0,46.2,13.395,11.93,0.374,-0.16,0.89,0.21421,0.42841,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,sprints,sprint_count_p30tip,Sprints por 30 min COM a bola,14,51,10,17,53.7,46.7,7.415,7.43,0.063,-0.49,0.58,0.84269,0.84269,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,sprints,sprint_count_p30otip,Sprints por 30 min SEM a bola,14,51,10,17,63.6,50.0,6.18,5.67,0.376,-0.32,1.1,0.20821,0.42841,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,velocidade_maxima,psv99,PSV-99 da temporada (km/h),14,51,10,17,71.7,46.7,30.015,29.38,0.368,-0.15,0.93,0.25027,0.25027,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Extremo,SM,com,velocidade_maxima,psv99_top5,PSV-99 dos 5 picos mais altos (km/h),14,51,10,17,72.2,45.0,32.32,31.5,0.562,0.01,1.11,0.06961,0.13921,0.86,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Atacante,SM,com,volume,distance_p90,Distância por 90 min (m),21,69,13,25,56.4,47.5,9510.17,9364.14,0.267,-0.24,0.78,0.33566,0.55944,0.71,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Atacante,SM,com,volume,running_distance_p90,Distância em corrida por 90 min (m),21,69,13,25,53.8,45.0,1246.86,1174.26,0.179,-0.3,0.63,0.51194,0.63992,0.71,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Atacante,SM,com,volume,m_per_min,Metros por minuto,21,69,13,25,56.4,47.5,105.67,104.05,0.267,-0.28,0.76,0.33566,0.55944,0.71,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Atacante,SM,com,volume,m_per_min_tip,Metros por minuto COM a bola,21,69,13,25,50.0,51.3,134.72,135.47,0.091,-0.39,0.57,0.72917,0.72917,0.71,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Atacante,SM,com,volume,m_per_min_otip,Metros por minuto SEM a bola,21,69,13,25,64.1,47.1,148.27,141.76,0.445,-0.11,1.07,0.10948,0.54741,0.71,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Atacante,SM,com,alta_intensidade,hi_distance_p90,Distância em alta intensidade por 90 (m),21,69,13,25,59.0,52.5,760.88,721.25,0.279,-0.26,0.74,0.26326,0.66503,0.71,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Atacante,SM,com,alta_intensidade,hi_count_p90,Ações em alta intensidade por 90,21,69,13,25,61.5,52.5,65.98,64.53,0.215,-0.23,0.67,0.40022,0.66503,0.71,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Atacante,SM,com,alta_intensidade,hsr_distance_p90,Distância em corrida de alta velocidade por 90 (m),21,69,13,25,55.0,47.5,534.45,524.11,0.197,-0.36,0.75,0.44336,0.66503,0.71,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Atacante,SM,com,alta_intensidade,high_accel_p90,Acelerações fortes por 90,21,69,13,25,55.0,61.8,7.68,8.15,-0.038,-0.45,0.35,0.8702,0.8702,0.71,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Atacante,SM,com,alta_intensidade,hi_distance_p30tip,Alta intensidade por 30 min COM a bola (m),21,69,13,25,55.0,57.5,430.83,462.98,0.057,-0.45,0.55,0.81224,0.8702,0.71,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Atacante,SM,com,alta_intensidade,hi_distance_p30otip,Alta intensidade por 30 min SEM a bola (m),21,69,13,25,55.9,47.5,421.17,399.55,0.409,-0.12,0.95,0.09548,0.57286,0.71,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Atacante,SM,com,sprints,sprint_distance_p90,Distância em sprint por 90 (m),21,69,13,25,60.0,55.0,208.83,194.93,0.166,-0.22,0.54,0.54504,0.72672,0.71,False,sem diferença clara,False,False,não separa (poder insuficiente)
sem_identidade_marcada,Atacante,SM,com,sprints,sprint_count_p90,Número de sprints por 90,21,69,13,25,62.5,52.9,11.54,11.14,0.18,-0.19,0.54,0.50051,0.72672,0.71,False,sem diferença clara,False,False,não separa (poder insuficiente)
