ano,clube,jogador,pos11,setor,tipo,minutos,psv99,sprint_count_p90,hi_count_p90,expl_accel_sprint_p90,distance_p90,runs_p30tip,Duelos/90,"Duelos ganhos, %","Duelos defensivos ganhos, %","Duelos aéreos ganhos, %",Duelos ofensivos/90,Dribles/90,Corridas progressivas/90,Toques na área/90,Acções atacantes com sucesso/90,xgxa90,ga90,Interseções/90
2023,Juventude,David,EE,Extremo,Explosivo e rápido,2243,31.51,17.52,89.25,3.57,10160.92,40.75,18.9,44.16,66.29,45.07,10.23,4.01,2.89,3.17,3.41,0.28,0.36,2.25
2023,Juventude,Ruan,EE,Extremo,Motor de volume,1140,30.05,13.73,78.32,1.32,9887.42,32.6,19.82,41.83,57.14,18.75,9.39,5.37,2.13,2.53,3.87,0.24,0.24,1.82
2023,Londrina,Paulinho Moccelin,EE,Extremo,Motor de volume,2726,29.21,11.01,64.2,1.42,9759.67,32.03,19.55,44.43,49.4,35.0,10.56,6.24,3.0,1.72,5.22,0.26,0.24000000000000002,2.41
2023,Londrina,William Barbio,ED,Extremo,Baixa intensidade,1024,29.37,9.75,60.51,1.32,9332.89,25.38,18.37,30.14,42.86,17.54,6.77,1.05,0.88,1.76,1.49,0.21000000000000002,0.09,2.46
2023,Mirassol,Negueba,ED,Extremo,Motor de volume,3064,29.31,12.55,73.92,1.54,10199.02,36.36,21.24,42.05,51.96,31.63,9.22,3.76,1.32,3.03,3.05,0.26,0.21,3.0
2023,Mirassol,Chico Kim,EE,Extremo,Motor de volume,2964,27.83,10.09,70.88,1.12,10384.01,37.86,22.62,44.3,53.28,27.45,9.44,2.85,1.34,1.97,3.04,0.23,0.24,2.55
2023,Mirassol,Fernandinho,EE,Extremo,Motor de volume,1476,30.28,13.88,80.21,1.74,9933.01,35.71,30.0,40.85,55.83,26.92,17.62,9.27,5.12,2.99,5.79,0.26,0.18,2.93
2023,Novorizontino,Douglas Baggio,ED,Extremo,Motor de volume,2510,29.11,10.05,61.51,1.78,9539.3,36.04,25.96,43.78,65.0,27.43,12.55,5.67,2.29,2.33,5.16,0.35,0.22,1.97
2023,Novorizontino,Aylon,EE,Extremo,Motor de volume,2491,28.64,9.07,63.64,1.41,10264.79,33.95,20.96,43.62,53.76,35.19,5.96,1.73,0.94,2.85,2.53,0.44,0.36,2.53
2023,Novorizontino,Felipe Marques,ED,Extremo,Explosivo e rápido,915,30.61,18.16,95.23,4.14,10176.11,48.36,21.15,35.35,60.0,25.93,12.0,3.25,1.67,3.84,3.34,0.51,0.2,1.48
2023,Ponte Preta,Léo Naldi,ED,Extremo,Baixa intensidade,2097,28.63,8.74,59.24,0.99,9713.24,25.88,17.08,48.49,58.72,40.45,3.48,1.63,0.52,0.6,1.67,0.09,0.13,3.35
2023,Ponte Preta,Pablo Dyego,EE,Extremo,Explosivo e rápido,1220,30.51,14.72,82.59,3.17,9539.71,46.93,18.37,40.16,53.06,45.0,9.44,3.17,1.18,2.88,2.73,0.42,0.37,2.36
2023,Ponte Preta,Paulo Baya,EE,Extremo,Explosivo e rápido,1110,30.31,18.39,94.21,2.92,10325.7,35.7,16.86,39.9,50.0,40.0,7.7,2.35,2.51,1.22,3.16,0.23,0.16,2.59
2023,Sampaio Corrêa,Pimentinha,ED,Extremo,Baixa intensidade,1863,29.74,7.72,45.87,2.03,6923.63,17.21,25.65,35.97,53.19,11.36,18.94,11.16,4.73,4.69,7.1,0.29000000000000004,0.19,0.82
2023,Sport,Luciano Juba,EE,Extremo,Baixa intensidade,2203,30.32,11.7,65.81,2.0,9654.61,26.72,12.46,43.61,53.04,42.11,3.96,2.12,0.61,2.0,3.23,0.39,0.44999999999999996,3.43
2023,Sport,F. Labandeira,ED,Extremo,Motor de volume,1112,29.04,12.79,77.04,1.78,10378.21,34.69,21.45,43.77,57.53,35.59,6.72,3.88,1.7,2.35,3.72,0.3,0.24,2.59
2023,Sport,A. Ruiz,EE,Extremo,Baixa intensidade,929,26.52,3.48,38.39,0.39,9470.94,26.8,26.06,42.38,55.56,35.38,11.82,3.2,0.78,1.36,3.97,0.16,0.29000000000000004,1.55
2023,Tombense,Kleiton,EE,Extremo,Explosivo e rápido,1273,30.61,15.72,85.18,2.26,9884.64,42.01,25.31,41.06,60.27,45.76,13.22,4.31,2.19,2.55,2.9,0.15,0.14,3.53
2023,Tombense,Keké,ED,Extremo,Explosivo e rápido,1165,30.46,13.99,75.04,2.16,9481.84,38.83,22.56,38.36,49.32,20.97,9.35,4.02,1.16,3.55,4.17,0.32,0.16,2.7
2023,Tombense,Jáderson,ED,Extremo,Motor de volume,1139,28.22,10.35,67.71,0.71,10060.12,32.54,22.28,47.52,65.85,33.33,11.69,3.32,2.77,1.66,3.48,0.11,0.0,2.53
2023,Vila Nova,Guilherme Parede,EE,Extremo,Motor de volume,3202,29.9,12.77,69.26,1.49,9625.86,32.31,14.98,45.22,45.37,41.18,8.52,3.79,2.02,2.92,4.61,0.41000000000000003,0.34,1.94
2023,Vila Nova,Éverton Brito,ED,Extremo,Motor de volume,1466,28.29,12.1,77.26,1.72,10131.0,38.8,26.34,43.59,51.59,27.78,13.02,4.54,2.21,2.09,3.56,0.23,0.06,3.13
2023,Vila Nova,Juan Christian,ED,Extremo,Baixa intensidade,1139,29.36,13.02,74.11,1.82,9218.19,33.37,22.05,44.09,44.93,28.57,13.67,8.06,3.56,3.4,8.93,0.5,0.48,1.5
2023,Vila Nova,Ronald,ED,Extremo,Motor de volume,930,29.34,11.96,74.45,2.51,9693.32,32.02,27.48,45.77,54.12,19.05,13.74,6.1,4.06,2.71,5.42,0.23,0.2,2.81
2023,Vitória,Osvaldo,ED,Extremo,Baixa intensidade,2584,29.16,10.33,62.88,1.74,9150.57,29.91,15.67,42.0,54.55,12.0,10.14,5.61,2.51,2.02,4.63,0.42000000000000004,0.48,1.81
2023,Vitória,Zé Hugo,EE,Extremo,Baixa intensidade,1513,29.84,11.71,65.57,1.43,9102.42,29.51,25.46,46.73,60.49,34.78,15.17,7.44,3.69,3.57,5.53,0.24,0.3,2.32
2023,Vitória,Mateus Gonçalves,EE,Extremo,Baixa intensidade,1370,31.09,12.14,67.45,2.36,9087.82,28.81,17.21,37.79,42.31,15.63,10.05,6.11,2.76,2.5,4.6,0.31,0.26,1.25
2024,Amazonas,Matheus Serafim,EE,Extremo,Explosivo e rápido,2934,32.15,16.99,80.83,3.89,9009.68,31.23,21.84,45.37,56.91,26.09,14.26,7.18,3.99,3.13,6.2,0.30000000000000004,0.24,1.9
2024,Amazonas,Enio,ED,Extremo,Baixa intensidade,2843,28.92,10.88,65.39,2.4,9043.28,29.6,22.19,45.79,65.25,16.67,13.58,4.97,3.61,2.25,4.65,0.28,0.19,1.3
2024,América-MG,Adyson,ED,Extremo,Motor de volume,1780,29.21,10.79,64.67,1.68,10182.01,27.8,20.93,43.24,49.21,30.0,11.48,6.07,3.94,2.02,5.26,0.4,0.25,1.21
2024,Avaí,Maurício Garcez,EE,Extremo,Explosivo e rápido,2570,31.39,19.76,96.65,3.67,10358.44,40.43,23.81,40.29,54.03,40.09,8.79,3.43,1.89,3.54,3.19,0.23,0.22,2.35
2024,Avaí,Pedro Castro,ED,Extremo,Motor de volume,2137,27.83,7.69,63.13,0.29,10845.14,35.47,15.71,47.99,70.63,37.5,5.43,1.31,0.59,0.67,1.35,0.22,0.08,3.71
2024,Avaí,William Pottker,ED,Extremo,Explosivo e rápido,1046,30.52,16.41,84.35,1.63,10022.4,37.56,25.21,39.25,53.57,37.5,13.85,5.76,2.15,2.15,5.68,0.18000000000000002,0.0,2.5
2024,Botafogo-SP,Douglas Baggio,ED,Extremo,Baixa intensidade,2934,28.06,8.06,51.59,1.59,9126.09,29.44,23.25,46.04,55.06,25.77,13.04,4.6,2.42,1.6,4.29,0.24,0.21,1.2
2024,Botafogo-SP,Victor Andrade,EE,Extremo,Baixa intensidade,1263,27.39,7.54,51.74,1.4,8804.47,22.6,26.86,49.34,71.43,19.35,20.1,8.41,4.06,2.21,6.41,0.35,0.21000000000000002,2.0
2024,Brusque,Diego Mathias,ED,Extremo,Motor de volume,2067,28.36,10.61,68.81,1.32,10323.66,36.07,20.73,41.18,60.74,28.79,9.58,3.66,1.74,1.61,3.18,0.24,0.22,2.96
2024,Brusque,Paulinho Moccelin,EE,Extremo,Motor de volume,1859,28.94,12.78,74.91,2.16,10055.24,34.81,19.85,39.02,51.45,30.61,8.57,3.44,2.13,2.03,3.44,0.28,0.15000000000000002,3.05
2024,Brusque,Diego Tavares,ED,Extremo,Explosivo e rápido,1101,32.2,18.66,85.85,4.77,9270.48,29.28,17.98,48.64,59.26,41.67,8.91,3.92,3.11,1.8,4.17,0.28,0.25,1.39
2024,CRB,F. Labandeira,ED,Extremo,Motor de volume,1205,29.49,14.56,82.78,1.61,10239.67,40.85,18.9,44.27,60.49,42.22,7.1,2.99,1.94,3.06,3.36,0.31,0.44999999999999996,2.39
2024,CRB,Kleiton,ED,Extremo,Explosivo e rápido,1123,31.1,16.21,86.08,3.09,9706.18,37.44,25.08,41.21,58.54,33.96,13.78,4.41,1.76,2.64,3.45,0.19,0.24,2.72
2024,CRB,Mike,ED,Extremo,Motor de volume,1069,26.8,8.0,63.41,1.18,10540.95,37.42,19.7,41.88,47.62,34.04,9.77,2.53,1.18,2.69,2.44,0.35,0.16,2.44
2024,Ceará,E. Pulga,EE,Extremo,Explosivo e rápido,3465,31.86,15.55,76.63,3.25,8845.08,32.85,20.73,44.11,62.84,22.11,12.13,5.4,3.06,3.97,4.83,0.37,0.42000000000000004,1.48
2024,Coritiba,Lucas Ronier,ED,Extremo,Motor de volume,3182,28.84,12.23,73.39,2.21,10056.37,32.28,25.57,45.8,61.42,25.29,13.92,6.0,3.45,2.8,4.84,0.32,0.37,2.77
2024,Coritiba,Figueiredo,EE,Extremo,Motor de volume,1558,29.82,13.28,78.88,1.96,10550.07,39.84,24.72,44.86,59.17,36.54,11.03,3.47,2.14,2.02,4.33,0.2,0.12,3.18
2024,Goiás,Welliton Matheus,ED,Extremo,Baixa intensidade,2595,29.89,9.94,63.34,1.97,9287.92,29.32,27.82,45.01,65.83,27.14,18.45,6.55,2.77,3.05,5.38,0.27,0.31,1.42
2024,Goiás,Paulo Baya,EE,Extremo,Explosivo e rápido,2169,31.89,18.98,90.39,3.19,9635.92,28.01,14.56,44.73,60.56,38.64,8.63,3.98,2.95,1.66,4.44,0.35,0.37,1.99
2024,Guarani,J. Victor,ED,Extremo,Explosivo e rápido,2445,30.64,14.86,82.91,3.47,9856.91,34.78,16.56,44.67,58.26,23.81,8.83,4.56,2.8,2.54,4.56,0.2,0.15,2.61
2024,Ituano,Vinícius Paiva,EE,Extremo,Motor de volume,2660,30.08,14.13,80.11,1.42,9958.91,37.81,16.11,39.29,66.67,20.69,10.18,4.16,2.17,2.23,3.08,0.28,0.30000000000000004,1.93
2024,Ituano,Bruno Xavier,ED,Extremo,Motor de volume,1806,28.33,11.5,71.35,1.1,10011.57,40.15,10.32,34.3,60.0,12.5,4.83,1.59,0.55,2.24,2.39,0.29,0.45,1.59
2024,Ituano,Leozinho,ED,Extremo,Motor de volume,1409,29.16,13.68,74.85,1.66,10053.37,35.15,16.74,46.95,55.81,42.11,10.99,6.32,3.45,2.43,5.37,0.36,0.13,0.7
2024,Mirassol,Fernandinho,EE,Extremo,Baixa intensidade,2638,29.89,11.21,65.76,2.45,9590.65,22.47,29.75,41.86,63.39,41.3,19.65,9.35,3.96,3.04,5.87,0.30000000000000004,0.24000000000000002,1.84
2024,Mirassol,Chico Kim,ED,Extremo,Motor de volume,1897,28.25,11.37,72.65,1.89,10543.59,39.52,18.84,46.85,63.2,36.07,8.07,2.37,1.99,1.47,2.28,0.21000000000000002,0.05,2.56
2024,Mirassol,Negueba,ED,Extremo,Motor de volume,1798,28.45,11.26,69.74,1.4,10530.7,31.2,16.57,48.04,62.5,29.41,6.36,1.85,1.5,1.6,2.75,0.18,0.15000000000000002,3.2
2024,Mirassol,Iury,EE,Extremo,Baixa intensidade,1030,28.58,8.82,58.53,0.87,9171.12,22.06,21.23,39.09,58.93,21.62,10.57,3.5,1.75,2.45,2.88,0.26,0.44,1.14
2024,Novorizontino,N. Pessôa,EE,Extremo,Motor de volume,2665,29.38,12.77,72.28,1.52,9713.95,36.99,17.83,40.53,55.37,40.0,5.1,1.25,0.71,2.36,2.06,0.32,0.34,2.47
2024,Novorizontino,Waguininho,ED,Extremo,Motor de volume,2508,27.91,8.46,60.69,0.74,9995.21,34.74,20.53,46.33,58.39,51.22,6.93,2.22,1.08,1.76,2.08,0.19,0.21000000000000002,3.48
2024,Novorizontino,Fabrício Daniel,ED,Extremo,Motor de volume,1235,27.53,6.62,49.67,1.16,9984.15,37.95,19.6,45.72,51.28,29.73,11.59,4.01,1.31,1.53,3.86,0.27,0.29000000000000004,2.04
2024,Novorizontino,Paulo Vitor,ED,Extremo,Explosivo e rápido,1110,31.04,19.94,95.89,2.72,9582.82,35.9,21.16,42.53,58.33,15.79,10.86,5.76,2.76,1.54,5.35,0.34,0.24,1.54
2024,Novorizontino,Pablo Dyego,ED,Extremo,Explosivo e rápido,1011,29.73,14.35,80.51,2.23,9860.0,38.08,19.76,46.85,56.32,32.26,6.5,2.14,1.51,2.31,2.85,0.27,0.09,3.47
2024,Operário-PR,Maxwell,EE,Extremo,Motor de volume,1915,28.52,10.95,69.31,1.24,9974.78,27.26,22.79,45.36,54.61,46.94,12.08,4.89,2.21,1.79,4.93,0.31,0.28,2.35
2024,Operário-PR,Ronald,ED,Extremo,Baixa intensidade,1637,28.95,10.09,60.46,2.32,9113.78,23.7,19.41,45.04,61.43,13.95,10.61,4.73,2.42,2.47,4.4,0.26,0.27,1.15
2024,Operário-PR,Felipe Augusto,ED,Extremo,Motor de volume,1399,29.41,11.25,67.3,1.93,9597.28,35.6,15.5,39.42,60.98,30.0,8.04,3.35,1.93,2.51,3.54,0.38,0.19,1.61
2024,Operário-PR,Pedro Lucas,ED,Extremo,Motor de volume,966,27.59,7.82,59.49,1.12,10018.34,35.91,13.88,36.24,44.83,28.57,5.78,1.3,1.68,0.93,0.93,0.12,0.09,1.02
2024,Paysandu,E. Garcia,EE,Extremo,Baixa intensidade,1763,27.47,7.58,58.79,1.06,9485.17,30.22,18.68,42.62,51.96,18.75,10.62,5.21,1.58,3.17,4.39,0.26,0.51,1.28
2024,Paysandu,Jean Dias,ED,Extremo,Motor de volume,1516,29.18,12.33,70.59,1.24,9912.21,34.23,16.03,54.81,65.52,40.91,9.14,4.81,2.85,1.66,5.11,0.27,0.3,1.72
2024,Paysandu,B. Borasi,EE,Extremo,Motor de volume,1335,29.56,13.88,78.38,1.62,9883.74,36.61,20.9,45.16,57.29,18.18,8.97,3.1,2.16,2.49,3.44,0.25,0.33,2.02
2024,Paysandu,Paulinho Bóia,ED,Extremo,Explosivo e rápido,1198,30.98,13.95,72.76,3.72,8854.74,24.96,20.81,51.26,63.04,12.12,13.6,6.46,3.98,2.4,5.86,0.24,0.38,2.25
2024,Ponte Preta,Dodô,EE,Extremo,Motor de volume,2029,28.65,13.29,77.88,1.33,9950.95,41.17,18.9,45.77,60.22,13.21,10.29,3.19,1.33,1.64,3.06,0.27,0.27,1.69
2024,Ponte Preta,Iago Dias,EE,Extremo,Baixa intensidade,1818,29.84,12.12,72.21,2.32,9308.77,33.58,19.85,40.15,52.33,32.58,9.21,2.97,1.24,2.33,3.12,0.23,0.2,1.83
2024,Ponte Preta,Matheus Régis,ED,Extremo,Explosivo e rápido,1692,28.7,16.37,92.16,2.07,10677.33,47.62,21.12,42.57,56.99,24.32,12.39,5.48,2.39,3.94,4.15,0.30000000000000004,0.16,2.07
2024,Ponte Preta,Éverton Brito,ED,Extremo,Motor de volume,1063,28.06,10.48,68.36,1.1,9971.71,39.02,22.1,42.53,52.81,6.25,10.84,2.37,0.85,1.19,2.29,0.09,0.08,2.37
2024,Santos,Guilherme,EE,Extremo,Explosivo e rápido,2824,30.71,15.74,82.66,3.6,9790.68,36.1,21.07,47.5,64.86,44.07,10.87,4.33,2.77,3.44,4.72,0.49,0.54,2.93
2024,Santos,Rómulo Otero,ED,Extremo,Baixa intensidade,2374,28.39,8.89,57.35,1.14,9314.62,25.15,22.48,47.22,62.26,29.85,12.09,4.47,1.59,1.18,4.81,0.29000000000000004,0.27,1.93
2024,Sport,Lucas Lima,ED,Extremo,Baixa intensidade,3249,27.56,5.42,44.08,0.38,9402.4,23.85,16.34,48.31,63.74,16.67,8.67,2.41,2.13,1.99,3.55,0.29000000000000004,0.33,1.36
2024,Sport,Chrystian Barletta,EE,Extremo,Explosivo e rápido,2443,30.14,14.87,83.37,2.94,9730.04,37.25,19.67,39.33,55.42,22.92,10.28,4.02,2.51,2.8,3.39,0.31,0.44,1.99
2024,Sport,Wellington Silva,EE,Extremo,Baixa intensidade,1041,27.81,8.41,57.56,1.39,9470.93,32.0,14.61,44.97,50.98,26.32,7.09,3.63,2.77,2.59,3.37,0.26,0.17,1.99
2024,Vila Nova,Alesson,EE,Extremo,Explosivo e rápido,3437,30.57,14.58,74.01,3.11,8829.78,34.46,23.51,37.97,53.46,29.73,12.73,3.67,2.28,2.91,3.51,0.49,0.44999999999999996,2.04
2024,Vila Nova,Juan Christian,ED,Extremo,Explosivo e rápido,1273,30.25,13.7,74.37,2.75,9365.16,30.14,19.87,42.7,49.38,37.5,11.03,4.81,2.19,2.47,4.88,0.2,0.14,2.19
2024,Vila Nova,Emerson Urso,EE,Extremo,Explosivo e rápido,1003,29.37,15.9,87.33,2.61,9867.34,42.44,32.84,40.44,50.41,20.0,15.52,4.67,2.06,1.26,3.59,0.21000000000000002,0.27,2.51
2025,Amazonas,J. Torres,ED,Extremo,Baixa intensidade,1413,29.07,10.05,59.9,2.65,9167.26,33.96,14.78,40.09,48.89,33.33,9.81,4.52,2.1,1.72,3.57,0.25,0.32,2.29
2025,Amazonas,Diego Zabala,EE,Extremo,Baixa intensidade,906,27.56,7.76,53.61,0.8,9525.6,33.46,13.41,36.3,60.61,18.75,6.56,1.99,2.38,2.28,2.38,0.51,0.3,1.69
2025,América-MG,Miguelito,ED,Extremo,Motor de volume,1987,29.2,12.28,74.1,1.18,10526.0,38.83,15.99,45.04,60.75,31.82,8.47,3.53,1.86,3.03,4.08,0.41000000000000003,0.55,2.26
2025,América-MG,Figueiredo,EE,Extremo,Explosivo e rápido,1841,30.2,13.76,75.89,2.39,9766.67,35.09,22.68,34.48,52.33,32.26,13.83,4.35,1.81,3.47,4.55,0.39,0.35,2.4
2025,América-MG,Stênio,ED,Extremo,Explosivo e rápido,1502,30.8,16.57,87.55,3.72,10229.7,33.74,20.25,42.9,58.33,30.56,12.58,5.03,3.83,3.36,5.03,0.35,0.18,1.62
2025,Athletic,Welinton Torrão,ED,Extremo,Explosivo e rápido,2366,32.6,20.98,98.03,4.35,10166.99,40.65,15.75,46.14,53.64,48.42,6.43,2.85,1.83,3.08,3.08,0.31000000000000005,0.26,2.43
2025,Athletico-PR,S. Mendoza,ED,Extremo,Baixa intensidade,1612,31.16,11.81,67.97,2.01,9542.73,32.27,11.95,42.99,59.62,47.37,6.42,1.73,2.74,2.07,2.62,0.4,0.22,1.67
2025,Athletico-PR,Leozinho,ED,Extremo,Motor de volume,944,28.72,11.71,72.1,2.38,10441.04,39.49,18.88,44.95,59.09,40.0,10.11,6.48,2.29,2.86,5.63,0.27,0.29000000000000004,1.72
2025,Atlético-GO,F. Martínez,ED,Extremo,Motor de volume,1911,28.9,11.67,69.04,1.84,9673.09,34.62,20.2,41.26,60.92,40.0,9.8,1.93,1.22,3.49,2.21,0.39,0.32999999999999996,1.32
2025,Atlético-GO,Yuri Alves,EE,Extremo,Baixa intensidade,1011,29.04,11.37,69.46,2.22,9451.55,31.07,23.59,41.13,50.67,21.74,12.64,5.79,2.31,1.96,3.56,0.17,0.09,2.14
2025,Atlético-GO,Kelvin,ED,Extremo,Baixa intensidade,1010,28.58,11.19,68.4,1.76,9694.3,26.45,14.35,39.13,60.47,27.27,8.38,2.58,1.96,1.6,2.58,0.18,0.36,2.05
2025,Avaí,Marquinhos Gabriel,EE,Extremo,Motor de volume,3629,27.24,7.64,57.63,0.72,10064.72,33.74,12.77,45.24,64.46,23.08,7.34,2.46,1.51,1.59,2.63,0.24,0.22,2.28
2025,Avaí,Emerson Negueba,EE,Extremo,Explosivo e rápido,2076,31.13,15.63,83.92,2.34,9927.52,35.53,18.6,48.02,54.41,42.42,10.58,3.77,2.64,2.34,4.25,0.29000000000000004,0.26,2.73
2025,Botafogo-SP,Jefferson Nem,EE,Extremo,Baixa intensidade,2512,30.04,12.06,71.06,2.0,9335.81,29.51,18.88,43.07,57.89,34.55,11.04,4.3,2.22,1.86,3.83,0.22,0.22,2.58
2025,Botafogo-SP,Jonathan Cafú,ED,Extremo,Motor de volume,2026,28.43,11.63,76.03,2.26,10306.64,39.63,18.97,39.34,47.37,32.81,8.71,1.69,1.02,1.69,1.73,0.17,0.18,1.91
2025,Botafogo-SP,G. Barros,ED,Extremo,Motor de volume,1005,28.82,13.79,81.51,1.34,10270.45,38.04,19.07,38.97,65.45,33.33,6.45,2.06,2.6,1.07,1.88,0.14,0.09,1.79
2025,CRB,Thiaguinho,ED,Extremo,Explosivo e rápido,2730,30.64,14.64,74.97,2.48,9443.34,33.08,16.15,46.12,59.6,35.71,9.56,3.49,2.74,3.49,3.73,0.35000000000000003,0.29000000000000004,1.68
2025,CRB,Douglas Baggio,ED,Extremo,Baixa intensidade,1502,29.07,10.77,63.87,1.71,9637.39,33.0,19.23,42.37,50.67,38.46,9.71,2.88,2.76,2.64,3.24,0.28,0.24,1.62
2025,CRB,Dadá Belmonte,EE,Extremo,Baixa intensidade,1322,29.83,13.69,71.74,2.73,9395.5,27.11,20.29,43.96,52.63,30.43,11.64,3.81,2.11,2.04,3.4,0.33999999999999997,0.34,1.63
2025,Coritiba,Lucas Ronier,ED,Extremo,Explosivo e rápido,2612,30.53,14.75,82.53,2.54,9825.5,31.19,23.43,47.94,64.97,34.92,12.54,4.55,3.27,3.1,3.96,0.27,0.17,2.96
2025,Coritiba,Iury,EE,Extremo,Baixa intensidade,1613,29.17,10.31,61.61,1.39,9092.67,23.97,18.64,40.72,54.05,34.15,9.99,2.46,1.28,2.29,2.18,0.28,0.33,1.06
2025,Coritiba,Clayson,EE,Extremo,Motor de volume,1234,29.49,12.52,80.94,1.97,10227.45,38.06,16.99,41.63,47.76,33.33,9.92,3.14,2.04,1.39,2.84,0.15000000000000002,0.07,2.19
2025,Criciúma,Diego Gonçalves,EE,Extremo,Motor de volume,3198,28.96,12.61,76.47,1.15,10543.86,50.21,21.59,41.07,52.15,37.57,8.81,2.62,0.96,3.01,3.04,0.37,0.33,2.84
2025,Criciúma,Jhonata Robert,ED,Extremo,Motor de volume,2156,28.85,12.15,74.77,1.51,10136.37,43.57,18.91,47.46,63.55,31.58,8.22,2.71,1.63,2.17,3.38,0.41000000000000003,0.45999999999999996,2.3
2025,Criciúma,B. Borasi,EE,Extremo,Explosivo e rápido,993,29.74,15.38,85.97,2.3,10534.81,49.28,17.85,46.7,54.84,40.0,7.16,2.99,1.99,2.99,2.63,0.24,0.09,2.36
2025,Cuiabá,Juan Christian,EE,Extremo,Motor de volume,1693,29.71,13.14,75.55,1.92,9746.35,36.82,17.97,44.67,51.14,26.92,10.69,6.11,3.35,3.83,5.95,0.38,0.37,1.59
2025,Cuiabá,A. Martínez,ED,Extremo,Motor de volume,1432,29.37,11.93,70.74,1.94,9782.12,31.87,15.71,40.8,46.15,26.67,8.23,3.46,1.63,1.7,3.08,0.24000000000000002,0.19,2.77
2025,Ferroviária,Thiago Lopes,ED,Extremo,Baixa intensidade,1820,29.59,11.69,66.52,1.87,9264.21,36.26,13.95,48.23,64.47,29.41,6.63,1.53,1.34,1.83,1.73,0.29000000000000004,0.25,2.27
2025,Ferroviária,Fabrício Daniel,ED,Extremo,Motor de volume,1105,27.94,6.42,48.68,0.81,10041.94,34.08,19.06,39.74,49.12,35.71,10.75,2.61,1.14,2.85,3.01,0.51,0.5700000000000001,2.69
2025,Goiás,Welliton Matheus,ED,Extremo,Baixa intensidade,2111,29.4,10.26,63.34,2.1,9401.44,25.41,31.17,40.36,64.49,32.94,19.06,6.01,2.9,2.56,4.05,0.21,0.09,2.43
2025,Goiás,Jája Silva,ED,Extremo,Explosivo e rápido,1486,31.43,13.98,75.73,2.53,9192.11,26.2,19.74,42.02,54.84,11.9,10.66,5.27,2.0,3.63,4.78,0.54,0.3,1.76
2025,Novorizontino,Bruno José,ED,Extremo,Baixa intensidade,1572,29.85,11.78,67.74,2.17,9467.41,28.61,18.95,48.34,52.08,44.26,8.7,3.95,3.38,1.95,4.92,0.24,0.16999999999999998,2.29
2025,Novorizontino,Waguininho,ED,Extremo,Motor de volume,1505,29.07,9.6,62.61,1.37,9791.21,34.15,20.15,35.91,47.44,31.0,6.82,1.91,1.38,3.17,2.21,0.35000000000000003,0.3,2.69
2025,Novorizontino,Pablo Dyego,EE,Extremo,Explosivo e rápido,1248,30.0,15.33,84.26,2.23,10016.1,34.26,14.5,46.27,57.89,40.63,5.48,2.02,1.08,2.24,1.88,0.26,0.29,1.88
2025,Paysandu,Maurício Garcez,EE,Extremo,Explosivo e rápido,2046,32.46,17.8,83.04,3.03,9291.22,30.54,21.16,46.15,64.06,41.27,11.35,5.72,3.43,3.56,4.93,0.37,0.49,2.24
2025,Paysandu,Rossi,ED,Extremo,Baixa intensidade,1251,30.46,10.51,56.16,3.3,8567.55,25.65,13.24,46.2,59.52,36.11,5.97,1.58,1.01,1.65,3.17,0.33999999999999997,0.28,1.65
2025,Remo,Pedro Rocha,EE,Extremo,Baixa intensidade,2972,28.84,8.08,49.59,1.22,9136.31,26.48,16.38,41.59,50.52,38.0,9.99,5.03,1.64,2.57,4.03,0.54,0.66,1.97
2025,Remo,Janderson,ED,Extremo,Explosivo e rápido,1383,30.33,15.75,82.71,2.53,10128.53,42.97,16.07,41.7,44.93,22.86,7.22,2.67,2.15,1.69,3.38,0.27,0.2,2.41
2025,Remo,Diego Hernández,ED,Extremo,Baixa intensidade,904,29.53,10.27,57.34,2.49,9237.88,26.96,17.92,44.44,53.7,26.67,8.66,3.68,1.69,1.59,4.08,0.22,0.5,1.59
2025,Vila Nova,Júnior Todinho,ED,Extremo,Baixa intensidade,1580,28.96,11.82,70.77,1.82,9553.02,32.78,22.04,44.19,61.7,40.74,10.03,2.51,1.31,1.94,2.22,0.22,0.34,2.96
2025,Vila Nova,Guilherme Parede,EE,Extremo,Baixa intensidade,1511,28.6,10.22,62.91,2.26,9449.91,34.97,10.48,39.2,55.56,28.57,5.0,1.67,0.48,1.25,1.31,0.25,0.18,1.25
2025,Vila Nova,Vinícius Paiva,ED,Extremo,Explosivo e rápido,1044,31.42,16.65,85.91,3.71,9911.44,37.27,18.53,45.58,48.84,33.33,11.64,5.52,2.59,1.29,4.57,0.18,0.09,2.41
2025,Volta Redonda,Raí,ED,Extremo,Baixa intensidade,2480,27.12,5.27,44.82,0.7,9852.69,28.51,13.57,50.27,56.74,32.35,6.39,1.56,1.63,1.09,2.76,0.28,0.11000000000000001,2.03
2025,Volta Redonda,MV,EE,Extremo,Motor de volume,1757,29.45,13.41,75.7,1.79,9899.69,35.99,16.8,47.56,46.51,22.73,9.63,3.64,1.54,2.61,3.84,0.33999999999999997,0.2,1.33
2026,América-MG,M. Segovia,ED,Extremo,Motor de volume,1303,28.58,14.27,84.37,1.44,10852.85,43.04,11.12,42.24,53.57,20.0,5.73,2.69,2.28,2.21,3.04,0.43,0.42,2.28
